機構名稱,Longitude,Latitude,Address,Area,St
南加州牙醫診所,121.5492684,25.04536818,臺北市松山區敦化南路一段69號2樓、67號2樓,松山區,敦化南路
紀泓輝牙醫診所,121.5531816,25.05794049,臺北市松山區民生東路四段８４－１號,松山區,民生東路
杏典牙醫診所,121.5600116,25.05877131,臺北市松山區民生東路5段103號２樓,松山區,民生東路
泰康牙醫診所,121.5606936,25.0512778,臺北市松山區南京東路五段６４號３樓,松山區,南京東路
華中牙醫診所,121.5549437,25.05181411,臺北市松山區南京東路四段１１７號,松山區,南京東路
馨牙醫診所,121.5476499,25.05436445,臺北市松山區長春路506號,松山區,長春路
傑美牙醫診所,121.555521,25.04793121,臺北市松山區八德路三段172號1樓,松山區,八德路
采鴻牙醫診所,121.5442932,25.05363681,臺北市松山區復興北路145號8樓,松山區,復興北路
微風牙醫診所,121.5440869,25.04541086,臺北市松山區復興南路1段51號2樓,松山區,復興南路
祥和牙醫診所,121.5592695,25.05178068,臺北市松山區南京東路5段61-2號1樓,松山區,南京東路
原點牙醫診所,121.5456347,25.0530868,臺北市松山區慶城街16巷1號,松山區,慶城街
久恆牙醫診所,121.5596102,25.05879863,臺北市松山區民生東路5段93號,松山區,民生東路
康和牙醫診所,121.5574133,25.04827889,臺北市松山區八德路3段241號1、2樓,松山區,八德路
博美牙醫診所,121.5602158,25.04795601,臺北市松山區八德路4段106巷2弄20號1樓,松山區,八德路
松展牙醫診所,121.5639741,25.05229384,臺北市松山區三民路8號,松山區,三民路
胡廣煜牙醫診所,121.5453283,25.0574647,臺北市松山區民生東路三段118號6樓之3,松山區,民生東路
品睿牙醫診所,121.5465855,25.05948486,臺北市松山區民生東路三段113巷25弄6號2樓,松山區,民生東路
大友牙醫診所,121.5659906,25.06257272,臺北市松山區撫遠街350號之1,松山區,撫遠街
崇皓牙醫診所,121.5556022,25.05501577,臺北市松山區光復北路202號,松山區,光復北路
采德牙醫診所,121.5619826,25.05124923,臺北市松山區南京東路五段106號2樓,松山區,南京東路
森之谷美學牙醫診所,121.5580912,25.05131989,臺北市松山區南京東路五段40、42號,松山區,南京東路
得意牙醫診所,121.5469086,25.06002859,臺北市松山區民權東路三段160巷22號2樓之2,松山區,民權東路
佳禾牙醫診所,121.5581614,25.04812159,臺北市松山區八德路四段6號,松山區,八德路
恩信牙醫診所,121.5642728,25.05120051,臺北市松山區南京東路五段200號6樓之4,松山區,南京東路
雅客牙醫診所,121.5575368,25.05175046,臺北市松山區南京東路五段3號4樓,松山區,南京東路
維一牙醫診所,121.5638946,25.05861296,臺北市松山區民生東路五段188號,松山區,民生東路
泰華牙醫診所,121.5576835,25.04940767,臺北市松山區光復北路38號,松山區,光復北路
澄品牙醫診所,121.5521049,25.05351369,臺北市松山區敦化北路145巷73號,松山區,敦化北路
誠楷牙醫診所,121.5492983,25.04691499,臺北市松山區敦化南路一段7號3樓,松山區,敦化南路
薏安牙醫診所,121.5569604,25.05175839,臺北市松山區南京東路四段197號2樓之2、2樓之3,松山區,南京東路
美學牙醫診所,121.5518284,25.05851295,臺北市松山區民生東路四段97巷1弄4號,松山區,民生東路
康河牙醫診所,121.553875,25.05183074,臺北市松山區南京東路四段77號2樓,松山區,南京東路
佳誠美學牙醫診所,121.5658034,25.050944,臺北市松山區南京東路五段232號,松山區,南京東路
魔法兔齒顎矯正牙醫診所,121.564964,25.05067793,臺北市松山區東興路2巷5號,松山區,東興路
新尊榮牙醫診所,121.5763285,25.04986965,臺北市松山區八德路四段674號,松山區,八德路
博飛迅牙醫診所,121.5761146,25.04986281,臺北市松山區八德路四段666號7樓之2,松山區,八德路
康士美牙醫診所,121.5442406,25.05104597,臺北市松山區復興北路73號2樓、2樓之1、2樓之2,松山區,復興北路
喜樂芽牙醫診所,121.5643746,25.05053579,臺北市松山區八德路四段245巷33號,松山區,八德路
原邑診所,121.568195,25.05514881,臺北市松山區健康路325巷6弄21號,松山區,健康路
妍棠美學診所,121.5513162,25.05368714,臺北市松山區敦化北路145巷49號,松山區,敦化北路
麗生時尚美學診所,121.5538469,25.05143722,臺北市松山區南京東路四段56號2樓,松山區,南京東路
傑尼斯時尚醫美整形外科診所,121.565682,25.0511759,臺北市松山區南京東路五段230號3樓之7、3樓之8,松山區,南京東路
長泰牙醫診所,121.5474652,25.05436855,臺北市松山區長春路５００號２樓,松山區,長春路
大統牙醫診所,121.5569981,25.04823398,臺北市松山區八德路三段２２５號２樓－４,松山區,八德路
政雄牙醫診所,121.5678251,25.05934077,臺北市松山區民生東路五段２４３號,松山區,民生東路
新中牙醫診所,121.5605727,25.05989386,臺北市松山區新中街１２之１號,松山區,新中街
哲伸牙醫診所,121.5542022,25.04666791,臺北市松山區八德路三段１０６巷５０號,松山區,八德路
明義牙醫診所,121.5444242,25.04836881,臺北市松山區長安東路二段２１５號５樓－２,松山區,長安東路
國峰牙醫診所,121.5657569,25.06351627,臺北市松山區撫遠街３７０號,松山區,撫遠街
正信牙醫診所,121.564136,25.05920035,臺北市松山區民生東路五段１６５號２樓－１,松山區,民生東路
新華南牙醫診所,121.5534654,25.04638642,臺北市松山區延吉街２６號,松山區,延吉街
李玉閣牙醫診所,121.5626372,25.05188323,臺北市松山區南京東路五段１６３－３號３樓,松山區,南京東路
宏慈牙醫診所,121.5580558,25.04697863,臺北市松山區光復南路21之4號,松山區,光復南路
正斌牙醫診所,121.5536419,25.05242677,臺北市松山區南京東路四段７５巷１８號,松山區,南京東路
偉德牙醫診所,121.5544332,25.05142765,臺北市松山區南京東路四段１０６號２樓,松山區,南京東路
惠民牙醫診所,121.5550078,25.04820204,臺北市松山區八德路三段１４７－２號,松山區,八德路
施牙醫診所,121.5631046,25.06070343,臺北市松山區三民路１４３號,松山區,三民路
光泰牙醫診所,121.5568492,25.0513692,臺北市松山區南京東路四段１７２號,松山區,南京東路
得揚牙醫診所,121.5639289,25.0602645,臺北市松山區三民路１３６巷４２號,松山區,三民路
吉聖牙醫診所,121.5582973,25.04840283,臺北市松山區八德路四段７號,松山區,八德路
竹君牙醫診所,121.5601941,25.05129133,臺北市松山區南京東路五段５４號２樓,松山區,南京東路
元榜牙醫診所,121.5533318,25.05795844,臺北市松山區民生東路四段８８號,松山區,民生東路
王樣牙醫診所,121.5451969,25.05009704,臺北市松山區敦化北路４巷３５號,松山區,敦化北路
周牙醫診所,121.5664295,25.05115089,臺北市松山區南京東路五段２５６號,松山區,南京東路
健本牙醫診所,121.5645059,25.04873382,臺北市松山區八德路四段２１０－２號,松山區,八德路
西松牙醫診所,121.5660741,25.05179109,臺北市松山區南京東路五段２９１巷４號,松山區,南京東路
一泰牙醫診所,121.5650881,25.06290779,臺北市松山區民權東路五段５０號,松山區,民權東路
怡德牙醫診所,121.565284,25.05158209,臺北市松山區南京東路五段２59號,松山區,南京東路
丘牙醫診所,121.565505,25.0589007,臺北市松山區民生東路五段２２２號,松山區,民生東路
固榮牙醫診所,121.5534146,25.04695953,臺北市松山區延吉街１６號,松山區,延吉街
西華牙醫診所,121.5458355,25.05858413,臺北市松山區民生東路三段１１３巷６弄５號,松山區,民生東路
麟翔牙醫診所,121.545739,25.05369195,臺北市松山區慶城街２４號２樓,松山區,慶城街
生春牙醫診所,121.5615441,25.05169191,臺北市松山區南京東路五段139號,松山區,南京東路
崇民牙醫診所,121.5449191,25.05202561,臺北市松山區南京東路三段２５９號３樓,松山區,南京東路
雅安牙醫診所,121.5455231,25.06229178,臺北市松山區民權東路三段117號,松山區,民權東路
向虹牙醫診所,121.5499472,25.0623518,臺北市松山區民族東路７６１號,松山區,民族東路
景仲牙醫診所,121.5444524,25.05645056,臺北市松山區復興北路２１５號,松山區,復興北路
王誌牙醫診所,121.5468635,25.05998459,臺北市松山區民權東路三段１６０巷２４號,松山區,民權東路
立達牙醫診所,121.546788,25.06019961,臺北市松山區敦化北路２２２巷６２號,松山區,敦化北路
同心牙醫診所,121.5507999,25.04706428,臺北市松山區八德路三段１２巷７弄２號,松山區,八德路
仁惠牙醫診所,121.5523917,25.04645458,臺北市松山區八德路三段74巷64號,松山區,八德路
慶華牙醫診所,121.5532034,25.04729513,臺北市松山區延吉街１０巷８號,松山區,延吉街
宏國牙醫診所,121.555891,25.05845477,臺北市松山區民生東路五段１５號,松山區,民生東路
史丹佛牙醫診所,121.5546679,25.05182161,臺北市松山區南京東路四段１０７號２樓,松山區,南京東路
李國師牙醫診所,121.5531988,25.04831042,臺北市松山區八德路三段８１號２樓－２,松山區,八德路
延齡牙醫診所,121.564642,25.05706447,臺北市松山區延壽街１２５號,松山區,延壽街
凱悅牙醫診所,121.5477732,25.06152006,臺北市松山區民權東路三段１６０巷２－６號,松山區,民權東路
揚登牙醫診所,121.5660117,25.05001883,臺北市松山區南京東路五段２５０巷９－３號１樓,松山區,南京東路
上傑牙醫診所,121.5463242,25.04800312,臺北市松山區八德路二段３８６號２樓－３,松山區,八德路
小林牙醫診所,121.5661017,25.05275075,臺北市松山區南京東路五段２９１巷３２號,松山區,南京東路
立人牙醫診所,121.5451185,25.06243904,臺北市松山區民權東路三段１０３巷１號,松山區,民權東路
高登牙醫診所,121.5484715,25.06168952,臺北市松山區民權東路三段１６６號１樓,松山區,民權東路
林翰牙醫診所,121.5676446,25.05969718,臺北市松山區新東街３０巷42號,松山區,新東街
蔡嘉倫牙醫診所,121.5450755,25.05756232,臺北市松山區民生東路三段１１６號３樓,松山區,民生東路
峰牙醫診所,121.5502708,25.05795459,臺北市松山區民生東路四段49號、53號地下1樓,松山區,民生東路
嵩峰牙醫診所,121.5663191,25.06382688,臺北市松山區撫遠街３６７巷１０號,松山區,撫遠街
明君牙醫診所,121.5787884,25.05137323,臺北市松山區八德路四段８０５號,松山區,八德路
元品牙醫診所,121.5769002,25.05072164,臺北市松山區饒河街１９８號,松山區,饒河街
暘昇牙醫診所,121.5449093,25.05163191,臺北市松山區南京東路三段２６０－１號２樓,松山區,南京東路
啟瑞牙醫診所,121.5647056,25.05799499,臺北市松山區三民路１１０巷１０號１樓,松山區,三民路
台新牙醫診所,121.5620839,25.05855655,臺北市松山區民生東路五段１４６號２樓,松山區,民生東路
毛冠人牙醫診所,121.5581078,25.05324532,臺北市松山區南京東路五段２３巷１８號,松山區,南京東路
祐腎內科診所,121.5534615,25.05144713,臺北市松山區南京東路四段50號8樓,松山區,南京東路
介壽診所,121.5554573,25.05594665,臺北市松山區光復北路226號,松山區,光復北路
聯安診所,121.5530369,25.05132441,臺北市松山區南京東路4段16號地下二樓,松山區,南京東路
怡碩視光眼科診所,121.5460583,25.05885208,臺北市松山區復興北路313巷28號,松山區,復興北路
裕昇診所,121.5596903,25.05880508,臺北市松山區民生東路5段95號,松山區,民生東路
英田耳鼻喉科診所,121.5444178,25.05968331,臺北市松山區復興北路331號2樓,松山區,復興北路
永承診所,121.5504153,25.05421554,臺北市松山區敦化北路155巷9號地下一層,松山區,敦化北路
松山信合美眼科診所,121.5635651,25.05377595,臺北市松山區三民路      9號1樓、9之1號1樓、9之2號1樓、9之3號1樓、9之4號1樓、9之5號1樓,松山區,三民路
李士虹皮膚科診所,121.5464007,25.06187002,臺北市松山區民權東路3段136號3樓之1,松山區,民權東路
富樂診所,121.5494339,25.05470888,臺北市松山區敦化北路167號1樓A區,松山區,敦化北路
光一診所,121.5532456,25.04658092,臺北市松山區延吉街22巷1號1樓,松山區,延吉街
康健診所,121.5536117,25.04666568,臺北市松山區延吉街11號2樓;40號,松山區,延吉街
景賀時尚診所,121.5572219,25.05231133,臺北市松山區光復北路125號,松山區,光復北路
泛亞皮膚科整形外科診所,121.5442191,25.05008325,臺北市松山區復興北路35號4樓,松山區,復興北路
哈佛診所,121.5447731,25.06244828,臺北市松山區復興北路369號13樓,松山區,復興北路
聯欣診所,121.5530369,25.05132441,臺北市松山區南京東路4段16號5樓,松山區,南京東路
?眼明眼科診所,121.5469375,25.05199648,臺北市松山區南京東路三段309號2樓,松山區,南京東路
松原復健診所,121.5555046,25.05519153,臺北市松山區光復北路206號,松山區,光復北路
安德醫美診所,121.5521964,25.04807981,臺北市松山區八德路三段36號12樓,松山區,八德路
佳德診所,121.5527126,25.05282158,臺北市松山區健康路18號、18之1號1樓及地下1層,松山區,健康路
安德復復健專科診所,121.5553716,25.05841453,臺北市松山區光復北路181號地下二層,松山區,光復北路
周適偉診所,121.5442344,25.05085872,臺北市松山區復興北路69號7樓,松山區,復興北路
景賀診所,121.5592886,25.05876949,臺北市松山區民生東路5段85號,松山區,民生東路
弘光耳鼻喉科診所,121.5532813,25.05823805,臺北市松山區民生東路四段117號,松山區,民生東路
蘋果樹醫美診所,121.5469375,25.05199648,臺北市松山區南京東路三段309號3樓,松山區,南京東路
何兆芬健康診所,121.5508656,25.05189589,臺北市松山區南京東路四段47號2樓,松山區,南京東路
金贊診所,121.550605,25.05190161,臺北市松山區南京東路四段66號2樓、寧安街68巷25號2樓,松山區,南京東路
生昇復健專科診所,121.5635067,25.0559384,臺北市松山區三民路39號,松山區,三民路
美人魚時尚婦產科診所,121.5472863,25.05198864,臺北市松山區南京東路三段331號9樓,松山區,南京東路
聯青診所,121.5530472,25.0513321,臺北市松山區南京東四段16號地下一層,松山區,南京東四
安綺整形外科診所,121.5501261,25.05191036,臺北市松山區南京東路四段17號3樓,松山區,南京東路
立悅皮膚科診所,121.5597867,25.05130166,臺北市松山區南京東路五段46號4樓,松山區,南京東路
嘉美媞時尚醫美診所,121.5442344,25.05085872,臺北市松山區復興北路69號10樓,松山區,復興北路
鈞賀診所,121.5623333,25.06073742,臺北市松山區富錦街462號,松山區,富錦街
美仕媞時尚醫美診所,121.5495486,25.06146111,臺北市松山區民權東路三段178號15樓,松山區,民權東路
新心診所,121.5602471,25.05015937,臺北市松山區光復北路11巷63號,松山區,光復北路
李政洋身心診所,121.5638365,25.05650258,臺北市松山區三民路84號,松山區,三民路
史丹佛健康美學診所,121.5442932,25.05363681,臺北市松山區復興北路145號3樓,松山區,復興北路
松山大愛眼科診所,121.5655183,25.05157798,臺北市松山區南京東路五段269號1、2、3樓,松山區,南京東路
臻品絕色診所,121.5454468,25.05616305,臺北市松山區興安街157號,松山區,興安街
極光美學診所,121.550605,25.05190161,臺北市松山區南京東路四段25號2樓,松山區,南京東路
尚志塾遠絡診所,121.5566912,25.05137504,臺北市松山區南京東路四段164號3樓之1 ,松山區,南京東路
?悅診所,121.5682902,25.05109431,臺北市松山區南京東路五段324號,松山區,南京東路
延壽耳鼻喉科診所,121.5652482,25.057104,臺北市松山區延壽街113號,松山區,延壽街
麥茵茲美形診所,121.5479946,25.0519631,臺北市松山區南京東路三段337號10樓D室、E室,松山區,南京東路
髮王植髮診所,121.5451086,25.05342061,臺北市松山區慶城街21之3號3樓,松山區,慶城街
達特邱診所,121.5454185,25.04781738,臺北市松山區八德路二段350號2樓,松山區,八德路
澄東耳鼻喉科診所,121.5635238,25.05580069,臺北市松山區三民路37號,松山區,三民路
恩緹悠活時尚診所,121.545739,25.05369195,臺北市松山區慶城街24號4樓,松山區,慶城街
W頂尖醫美診所,121.545208,25.05162613,臺北市松山區南京東路三段270號4樓,松山區,南京東路
悠適復健科診所,121.5603091,25.05015884,臺北市松山區光復北路11巷65號,松山區,光復北路
台北法喬醫美診所,121.5444063,25.05883612,臺北市松山區復興北路311號3樓,松山區,復興北路
欣悅超美診所,121.5442406,25.05104597,臺北市松山區復興北路73號3樓,松山區,復興北路
聖光眼科診所,121.5509284,25.05142363,臺北市松山區南京東路四段181、183號,松山區,南京東路
南京帛瑿診所,121.5580912,25.05131989,臺北市松山區南京東路五段166、168號11樓,松山區,南京東路
康活診所,121.5444209,25.0598046,臺北市松山區復興北路333號5樓,松山區,復興北路
佳利安診所,121.5468061,25.05198232,臺北市松山區南京東路三段305號8樓,松山區,南京東路
駿昂耳鼻喉科診所,121.546401,25.04832456,臺北市松山區八德路二段395號,松山區,八德路
瑞麗嘉健康美學診所,121.5639636,25.05276138,臺北市松山區三民路18號2樓之2,松山區,三民路
髮立現健康醫學診所,121.5459346,25.05857569,臺北市松山區民生東路三段113巷6弄3號,松山區,民生東路
樂康診所,121.5569228,25.0482268,臺北市松山區八德路三段 221之1號,松山區,八德路
佑家診所,121.5571497,25.04824934,臺北市松山區八德路三段233號,松山區,八德路
安兒康小兒專科診所,121.5485708,25.0537913,臺北市松山區敦化北路116號、118號、118號2樓,松山區,敦化北路
南京光澤診所,121.5626647,25.05122241,臺北市松山區南京東路五段154號2樓、156號2樓,松山區,南京東路
榮恩耳鼻喉科小兒科聯合診所,121.5664714,25.05115104,臺北市松山區南京東路五段２５８號,松山區,南京東路
林聰賢婦產科診所,121.5678698,25.04935862,臺北市松山區八德路四段３４５號２Ｆ,松山區,八德路
劉內兒科診所,121.5621512,25.05849357,臺北市松山區民生東路五段148號、148之1號,松山區,民生東路
趙耳鼻喉科診所,121.5753698,25.05017444,臺北市松山區八德路四段６４９號一樓,松山區,八德路
謝耳鼻喉科診所,121.5621512,25.05849357,臺北市松山區民生東路五段１４８號２樓,松山區,民生東路
康明哲小兒科內科診所,121.5640804,25.06066469,臺北市松山區三民路１３６巷１５號,松山區,三民路
佳祐內兒科診所,121.5607683,25.04888465,臺北市松山區八德路四段９１巷１號,松山區,八德路
松山內兒科診所,121.5651087,25.04904326,臺北市松山區八德路四段２５５號,松山區,八德路
王俊彰耳鼻喉科診所,121.5559437,25.05846024,臺北市松山區民生東路五段１７號,松山區,民生東路
林志聖眼科診所,121.5634067,25.06068269,臺北市松山區三民路１４０號,松山區,三民路
陳泰安耳鼻喉科診所,121.5580509,25.05086108,臺北市松山區光復北路９７號,松山區,光復北路
張芳杰內兒科診所,121.5617033,25.05816757,臺北市松山區民生東路五段１３８巷７號,松山區,民生東路
高國隆婦產科診所,121.5651473,25.04904762,臺北市松山區八德路四段257號2樓,松山區,八德路
陳大昕耳鼻喉科診所,121.5607619,25.04836981,臺北市松山區八德路四段１００號,松山區,八德路
吳耳鼻喉科診所,121.5633289,25.05791644,臺北市松山區三民路１１３巷１－１號,松山區,三民路
陳炳堅內科診所,121.5603628,25.05678588,臺北市松山區延壽街３２７號,松山區,延壽街
新象整形外科診所,121.5456129,25.05161829,臺北市松山區南京東路三段２７８號７樓,松山區,南京東路
康瑞耳鼻喉科診所,121.5549625,25.04798034,臺北市松山區八德路三段154號1樓,松山區,八德路
朱家庭醫學科診所,121.5521379,25.04551124,臺北市松山區八德路三段１２巷５７弄３９之1號,松山區,八德路
吳慶南內科診所,121.5616986,25.05853211,臺北市松山區民生東路五段１３８巷１號,松山區,民生東路
華南小兒科診所,121.5526167,25.0460739,臺北市松山區延吉街３０巷１５號,松山區,延吉街
江建中診所,121.5659775,25.04913949,臺北市松山區八德路4段285號1樓,松山區,八德路
尚群眼科診所,121.5585464,25.05177026,臺北市松山區南京東路五段４３號１樓,松山區,南京東路
民生翁耳鼻喉科診所,121.5590485,25.05836364,臺北市松山區民生東路五段78號1樓,松山區,民生東路
江崇萍小兒科診所,121.5643511,25.05235736,臺北市松山區南京東路五段２５１巷２４弄２７號,松山區,南京東路
馮子強診所,121.5480015,25.0610438,臺北市松山區民權東路三段160巷7號,松山區,民權東路
安德聯合診所,121.5520212,25.04808014,臺北市松山區八德路三段３４號４樓及１２樓,松山區,八德路
安成診所,121.5640002,25.06111273,臺北市松山區富錦街４９７號,松山區,富錦街
美佳皮膚科診所,121.5552998,25.04794686,臺北市松山區八德路三段１６４號２樓,松山區,八德路
傅眼科診所,121.5550043,25.04797705,臺北市松山區八德路三段156號3樓,松山區,八德路
傳芳婦產科診所,121.5756195,25.05017933,臺北市松山區八德路四段６５９號６６１號一樓二樓,松山區,八德路
王貞乃皮膚科診所,121.5524985,25.05686152,臺北市松山區民生東路四段80巷6弄7號,松山區,民生東路
王躬仁診所,121.5605059,25.06018966,臺北市松山區新中街１２之３號１樓,松山區,新中街
車參薇小兒科診所,121.55619,25.04816251,臺北市松山區八德路三段195號１樓,松山區,八德路
洪小兒科診所,121.5646506,25.04808626,臺北市松山區市民大道五段１６５號１樓,松山區,市民大道
方一強眼科診所,121.5523677,25.05815428,臺北市松山區民生東路四段１０１號２樓,松山區,民生東路
趙彥宇邱慧嫻皮膚科聯合診所,121.5449445,25.05276205,臺北市松山區慶城街8之1號3樓及8號3樓,松山區,慶城街
京華皮膚科診所,121.5574058,25.0480445,臺北市松山區八德路三段238號,松山區,八德路
英爵聯合診所,121.5472863,25.05198864,臺北市松山區南京東路三段331號2樓,松山區,南京東路
閎新耳鼻喉科皮膚科聯合診所,121.5512194,25.04807217,臺北市松山區八德路三段20之2號,松山區,八德路
完全優整合醫學診所,121.5473276,25.05250418,臺北市松山區南京東路三段303巷6弄11號,松山區,南京東路
日聖眼科診所,121.560348,25.05928371,臺北市松山區新中街３５號,松山區,新中街
安美診所,121.5465704,25.04804319,臺北市松山區八德路二段400號3樓,松山區,八德路
正風復健科診所,121.5570987,25.05277896,臺北市松山區光復北路133及135號1樓,松山區,光復北路
大家好診所,121.553089,25.05658135,臺北市松山區民生東路四段８０巷１１弄２號１樓,松山區,民生東路
湘豐整形外科診所,121.5493413,25.05363711,臺北市松山區敦化北路１４１號５樓,松山區,敦化北路
蔡恭禮內兒科診所,121.5660367,25.05924027,臺北市松山區新東街28號之2,松山區,新東街
杏友診所,121.5551499,25.0484078,臺北市松山區八德路三段155巷2號,松山區,八德路
林忠志診所,121.5658071,25.05248338,臺北市松山區南京東路五段291巷20弄3之3號,松山區,南京東路
王世興醫師診所,121.5582845,25.0481359,臺北市松山區八德路四段10號,松山區,八德路
詹前俊小兒科診所,121.560077,25.05877572,臺北市松山區民生東路五段１０５號,松山區,民生東路
周玄文診所,121.5476379,25.06026821,臺北市松山區民權東路三段１６０巷１９弄６號,松山區,民權東路
余內科診所,121.5749314,25.04984504,臺北市松山區八德路四段６４６號,松山區,八德路
雷湘安皮膚科診所,121.5634692,25.05597654,臺北市松山區三民路43巷1號,松山區,三民路
張國華整形外科診所,121.559343,25.05131222,臺北市松山區南京東路五段34號2樓,松山區,南京東路
林永濤整形外科診所,121.5580183,25.04896485,臺北市松山區光復北路７號７樓,松山區,光復北路
安禾聯合診所,121.5495486,25.06146111,臺北市松山區民權東路三段一七八號三樓,松山區,民權東路
親親家庭診所,121.5677556,25.05154682,臺北市松山區南京東路五段347號,松山區,南京東路
黎博彥診所,121.5658309,25.0589277,臺北市松山區民生東路五段230號,松山區,民生東路
美麗優品時尚診所,121.5522216,25.05852888,臺北市松山區民生東路四段97巷2弄1號,松山區,民生東路
宇恩復健科診所,121.5467418,25.06050067,臺北市松山區民權東路三段140巷15號3樓,松山區,民權東路
正顏診所,121.5466577,25.04730856,臺北市松山區八德路二段410巷12號,松山區,八德路
奧斯卡眼科診所,121.5492983,25.04691499,臺北市松山區敦化南路一段7號3樓之1,松山區,敦化南路
邱楠超診所,121.5534148,25.04681332,臺北市松山區延吉街20號1樓,松山區,延吉街
信恩美醫診所,121.5263754,25.03422882,臺北市大安區信義路二段７２號４樓,大安區,信義路
張少萌婦產科診所,121.5515268,25.03356297,臺北市大安區信義路四段１９９巷２號４樓之１之２,大安區,信義路
劉耳鼻喉科診所,121.5446626,25.02846972,臺北市大安區復興南路2段151巷27號、27之1號,大安區,復興南路
曹眼科診所,121.5441468,25.02497781,臺北市大安區和平東路二段２６９號２樓,大安區,和平東路
忠孝眼科診所,121.5468475,25.04135697,臺北市大安區忠孝東路四段１１２號６樓－７,大安區,忠孝東路
董曉青眼科診所,121.5526778,25.0304018,臺北市大安區安和路二段69巷6號2樓,大安區,安和路
大安黃耳鼻喉科診所,121.5547917,25.02199074,臺北市大安區和平東路3段234號,大安區,和平東路
黃禎祥診所,121.5285903,25.02368094,臺北市大安區師大路７１號,大安區,師大路
陳秀鳳婦產科診所,121.542117,25.025254,臺北市大安區和平東路二段１９１號２樓,大安區,和平東路
大安林內科診所,121.5491689,25.03461356,臺北市大安區敦化南路一段３２１號５樓,大安區,敦化南路
新鑫耳鼻喉科診所,121.5290743,25.02260771,臺北市大安區師大路１０５巷１３號１樓,大安區,師大路
陳志明診所,121.5457216,25.02489084,臺北市大安區和平東路二段３３７號,大安區,和平東路
蔡國仁內兒科診所,121.5406138,25.04290845,臺北市大安區忠孝東路三段２１７巷４弄２１號,大安區,忠孝東路
詹骨科診所,121.5450037,25.0336612,臺北市大安區信義路四段５３巷６號,大安區,信義路
詹內科診所,121.5251705,25.02705652,臺北市大安區和平東路一段７７－２號,大安區,和平東路
吳坤光婦產科診所,121.5454398,25.03353139,臺北市大安區信義路四段５９號,大安區,信義路
楊懷卿耳鼻喉科診所,121.5553008,25.03886191,臺北市大安區光復南路３０８巷５５號,大安區,光復南路
劉達昌眼科診所,121.5548764,25.02190607,臺北市大安區和平東路三段２３８號,大安區,和平東路
林青穀家庭醫學科診所,121.5460077,25.04484667,臺北市大安區大安路1段2之1號,大安區,大安路
博全婦產科診所,121.5453171,25.03651613,臺北市大安區大安路一段18號、16巷1、1-1、3、3-1、5、5-1號2樓,大安區,大安路
鄭耳鼻喉科診所,121.5567021,25.03330006,臺北市大安區信義路四段３４１號,大安區,信義路
施崇仁耳鼻喉科診所,121.5452245,25.02519614,臺北市大安區和平東路二段３１１巷13號１Ｆ,大安區,和平東路
林繼國診所,121.53911,25.04240692,臺北市大安區忠孝東路三段２１７巷１弄１２號１樓,大安區,忠孝東路
馬大勳婦產科診所,121.54984,25.03966828,臺北市大安區安和路一段１１號２樓－１,大安區,安和路
頂好林耳鼻喉科診所,121.5469007,25.04348931,臺北市大安區敦化南路一段１６０巷５０號,大安區,敦化南路
黃禎憲皮膚科診所,121.5285903,25.02368094,臺北市大安區師大路７1號2樓及７7號,大安區,師大路
非凡整形外科診所,121.5502891,25.04128469,臺北市大安區忠孝東路四段一六二號三樓,大安區,忠孝東路
大學眼科診所,121.5338185,25.02078339,臺北市大安區新生南路3段54之3號、54巷2號2樓、54巷2號2樓之1,大安區,新生南路
陳建銓耳鼻喉科診所,121.5522782,25.02550669,臺北市大安區樂利路９３號１Ｆ,大安區,樂利路
張尚哲婦產科診所,121.5524928,25.04123425,臺北市大安區忠孝東路四段２１０號４Ｆ,大安區,忠孝東路
李翔耳鼻喉科診所,121.536098,25.0256434,臺北市大安區和平東路2段18之8號2Ｆ,大安區,和平東路
霍天年整形外科診所,121.5511656,25.04168708,臺北市大安區忠孝東路四段一九一號六樓之一,大安區,忠孝東路
葉明憲小兒科診所,121.5280843,25.0210768,臺北市大安區羅斯福路三段１９１號２Ｆ,大安區,羅斯福路
張渝醫師診所,121.5497616,25.02213668,臺北市大安區基隆路二段２７０號１Ｆ,大安區,基隆路
羅斯福診所,121.5301616,25.01912307,臺北市大安區羅斯福路3段253號2樓，2樓之1，2樓之3,大安區,羅斯福路
啟誠聯合診所,121.5429333,25.02474116,臺北市大安區和平東路二段120號1樓、2樓、3樓、4樓,大安區,和平東路
通化延吉診所,121.555108,25.03477046,臺北市大安區信義路四段２６５巷３６號,大安區,信義路
林正宗婦產科診所,121.5513263,25.02428172,臺北市大安區和平東路三段100號2樓,大安區,和平東路
蔣曉山整形外科診所,121.5485004,25.04254636,臺北市大安區敦化南路一段１９２號２樓,大安區,敦化南路
欣美精神科診所,121.5422489,25.03767669,臺北市大安區仁愛路三段146號9樓,大安區,仁愛路
李婦產科診所,121.5278216,25.03300755,臺北市大安區金山南路2段31巷9號、9號5樓,大安區,金山南路
經典整形外科診所,121.5459024,25.04137033,臺北市大安區忠孝東路四段９４之５號６樓,大安區,忠孝東路
皇家診所,121.5298109,25.01971593,臺北市大安區羅斯福路三段２２７號１０樓,大安區,羅斯福路
劉賢平婦產科診所,121.5554566,25.03827723,臺北市大安區延吉街１７５號２樓,大安區,延吉街
