,Name,Longtitude,Latitude,Address,Area,St,ZIP,TEL,Code
159,財團法人臺灣大學校園建設基金會附設臺北市私立幼兒園,121.53896100000001,25.014,臺北市大安區學府里17鄰基隆路四段144巷59弄12號,大安區,基隆路,106,(02)33664428,331X44
160,財團法人臺北市私立金甌女子高級中學附設臺北市私立幼兒園,121.52418190000002,25.034768,臺北市大安區光明里9鄰杭州南路二段1號,大安區,杭州南路,106,(02)33931683,331X48
161,臺北市私立陽光寶貝幼兒園,121.53373,25.0374406,臺北市大安區民炤里2鄰新生南路1段133巷9號,大安區,新生南路,106,(02)27038699,331X49
162,臺北市私立恩寶園幼兒園,121.5343881,25.036096,臺北市大安區民炤里5鄰新生南路一段143巷20號,大安區,新生南路,106,(02)27000289#9,331X4A
163,臺北市私立格林菲爾幼兒園,121.5509713,25.0272957,臺北市大安區全安里16鄰安和路二段181巷,大安區,安和路,106,(02)87329191,331X4C
164,臺北市私立英羽幼兒園,121.54465800000001,25.0294617,臺北市大安區龍雲里5鄰復興南路二段111巷17弄7號,大安區,復興南路,106,(02)27096006,331X4I
165,臺北市私立上學趣蒙特梭利幼兒園,121.54192090000001,25.0433796,臺北市大安區誠安里5鄰忠孝東路3段251巷9弄,大安區,忠孝東路,106,(02)87739963,331X4L
166,臺北市私立丘山幼兒園,121.53344440000001,25.041698999999998,臺北市大安區民輝里16鄰忠孝東路三段10巷8號,大安區,忠孝東路,106,(02)27711031,331X4M
167,臺北市私立小天心幼兒園,121.52415900000001,25.029436999999998,臺北市大安區錦泰里11鄰潮州街57號,大安區,潮州街,106,(02)23568960,331X4S
168,臺北市私立滿兒圓幼兒園,121.5535281,25.0363245,臺北市大安區敦煌里19鄰仁愛路四段300巷20弄15號,大安區,仁愛路,106,(02)27543381,331X4T
169,臺北市私立上愛幼兒園,121.53217009999999,25.0209109,臺北市大安區大學里7鄰溫州街52巷14號,大安區,溫州街,106,(02)23629886,331X4V
170,臺北市私立敦歆幼兒園,121.5401375,25.0422117,臺北市大安區昌隆里1鄰忠孝東路三段217巷2弄8號,大安區,忠孝東路,106,(02)27761626,331X53
171,臺北市私立邦尼幼兒園,121.5324981,25.0233396,臺北市大安區龍坡里11鄰和平東路一段248巷18號,大安區,和平東路,106,(02)23685253,331X57
172,臺北市私立巧而園幼兒園,121.55226119999999,25.0268062,臺北市大安區法治里7鄰樂利路45巷6號,大安區,樂利路,106,(02)27362869,331X58
173,臺北市私立幼苗幼兒園,121.5532283,25.0347485,臺北市大安區敦煌里13鄰安和路一段127巷13號,大安區,安和路,106,(02)27000178,331X59
174,臺北市私立何嘉仁延吉幼兒園,121.55599199999999,25.034887,臺北市大安區光信里27鄰延吉街250號,大安區,延吉街,106,(02)27086092,331X5C
175,臺北市私立磊心信義幼兒園,121.5465912,25.034381399999997,臺北市大安區德安里4鄰四維路76巷17號,大安區,四維路,106,(02)27014947,331X5D
176,臺北市私立信宜幼兒園,121.5509098,25.0344177,臺北市大安區敦安里9鄰安和路一段102巷17號,大安區,安和路,106,(02)27099157,331X5E
177,臺北市私立熱帶魚幼兒園,121.5506354,25.0395887,臺北市大安區建倫里3鄰忠孝東路四段170巷24號,大安區,忠孝東路,106,(02)27526136,331X5F
178,臺北市私立伊帝馬幼兒園,121.5282879,25.0333903,臺北市大安區永康里6鄰金山南路二段13巷17號,大安區,金山南路,106,(02)23966726,331X5G
179,臺北市私立仁愛幼兒園,121.54308759999999,25.0351522,臺北市大安區和安里11鄰信義路三段147巷15弄27號,大安區,信義路,106,(02)27093131,331X5I
180,臺北市私立蔚景幼兒園,121.54466740000001,25.034224,臺北市大安區仁慈里5鄰復興南路1段313巷6號,大安區,復興南路,106,(02)27042496,331X5L
181,臺北市私立經緯幼兒園,121.54229029999999,25.027766399999997,臺北市大安區龍陣里11鄰復興南路二段160巷16號,大安區,復興南路,106,(02)27045180,331X5M
182,臺北市私立菁英幼兒園,121.53455690000001,25.0393917,臺北市大安區民輝里3鄰新生南路一段119巷15號,大安區,新生南路,106,(02)27718292,331X5N
183,臺北市私立梓園幼兒園,121.5319064,25.032935199999997,臺北市大安區福住里4鄰信義路二段228巷9號,大安區,信義路,106,(02)23570414,331X5P
184,臺北市私立親親幼兒園,121.55415990000002,25.0430918,臺北市大安區華聲里15鄰延吉街109號,大安區,延吉街,106,(02)27753636,331X5W
185,臺北市私立貓熊幼兒園,121.53929040000001,25.0309435,臺北市大安區龍圖里6鄰建國南路二段79巷33號,大安區,建國南路,106,(02)27048016#22,331X5X
186,臺北市私立童年空間幼兒園,121.55434170000001,25.034959100000002,臺北市大安區敦煌里4鄰信義路四段265巷20弄18號,大安區,信義路,106,(02)27840326#14,331X61
187,臺北市私立童馨幼兒園,121.554023,25.019087,臺北市大安區黎元里1鄰樂業街182號,大安區,樂業街,106,(02)27320003,331X63
188,臺北市私立蒙特梭利愛兒園幼兒園,121.53350390000001,25.034762699999998,臺北市大安區民炤里9鄰新生南路一段161巷4之9號,大安區,新生南路,106,(02)27054343,331X69
189,臺北市私立嘟嘟幼兒園,121.55721740000001,25.0440215,臺北市大安區華聲里1鄰光復南路96巷2之1號,大安區,光復南路,106,(02)27218791,331X6I
190,臺北市私立爾雅幼兒園,121.5454494,25.0287253,臺北市大安區龍雲里14鄰大安路二段160巷20號,大安區,大安路,106,(02)27022953,331X6J
191,臺北市私立巧琪幼兒園,121.55598700000002,25.0339349,臺北市大安區光信里29鄰信義路四段265巷31弄26號,大安區,信義路,106,(02)27068376,331X6T
192,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,121.533178,25.031201199999998,臺北市大安區福住里1鄰新生南路二段32號,大安區,新生南路,106,(02)33931799#591,331X6V
193,臺北市私立長青幼兒園,121.5509608,25.023240100000002,臺北市大安區虎嘯里12鄰基隆路二段232號,大安區,基隆路,106,(02)27327056,331X6W
194,臺北市私立長青幼兒園,121.5509608,25.023240100000002,臺北市大安區虎嘯里12鄰基隆路二段232號,大安區,基隆路,106,(02)27327056,331X6W
195,臺北市私立禾心蒙特梭利幼兒園,121.5531676,25.0341191,臺北市大安區敦煌里11鄰安和路一段135巷16號,大安區,安和路,106,(02)27014947,331X74
196,臺北市私立享銘幼兒園,121.534828,25.035449800000002,臺北市大安區民炤里14鄰信義路三段31巷11號,大安區,信義路,106,(02)27546816,331X78
197,臺北市私立奇幻幼兒園,121.53936000000002,25.04222,臺北市大安區昌隆里8鄰忠孝東路三段217巷1弄7號,大安區,忠孝東路,106,(02)27401155,331X7C
198,臺北市私立吉事達康博喜幼兒園,121.5473153,25.022563899999998,臺北市大安區虎嘯里6鄰臥龍街43巷5號,大安區,臥龍街,106,(02)27381616,331X7D
199,臺北市私立卡朵蒙特梭利幼兒園,121.5470638,25.0269988,臺北市大安區群賢里17鄰四維路192巷12號,大安區,四維路,106,(02)27084028,331X7F
200,臺北市私立勁寶兒幼兒園,121.54359040000001,25.0434598,臺北市大安區誠安里17鄰復興南路一段92之8號,大安區,復興南路,106,(02)27111077,331X7I
201,臺北市正義非營利幼兒園（委託社團法人中華婦幼發展協會辦理）,121.5381848,25.0411649,臺北市大安區義村里15鄰忠孝東路三段216巷4弄41號,大安區,忠孝東路,106,(02)27726656,331X7N
202,臺北市私立格登幼兒園,121.5357176,25.0376573,臺北市大安區民炤里1鄰仁愛路三段26之1號,大安區,仁愛路,106,(02)27548168,331X7Q
203,臺北市私立人安幼兒園,121.54709229999999,25.0310788,臺北市大安區住安里15鄰四維路154巷19號,大安區,四維路,106,(02)27041113,331X7W
204,臺北市私立桔子蒙特梭利幼兒園,121.535821,25.0397602,臺北市大安區民輝里6鄰仁愛路三段51巷8號,大安區,仁愛路,106,(02)27790069,331X7X
205,臺北市私立心藝術幼兒園,121.529131,25.031197,臺北市大安區永康里2鄰永康街14巷8號,大安區,永康街,106,(02)33222123,331X7Y
206,臺北市私立大瑪幼兒園,121.5459357,25.0255704,臺北市大安區群賢里4鄰和平東路二段265巷44號,大安區,和平東路,106,(02)27070126,331X7Z
207,財團法人中華民國郵政職工福利委員會附設臺北市私立員工子女幼兒園,121.52394679999999,25.0310074,臺北市大安區錦泰里4鄰愛國東路210巷9號,大安區,愛國東路,106,(02)23931261#3516,331X84
208,財團法人中國文化大學附設臺北市私立文化幼兒園,121.5388098,25.0272547,臺北市大安區龍生里16鄰瑞安街256巷18號,大安區,瑞安街,106,(02)27085583,331X86
209,臺北市私立大成幼兒園,121.52756399999998,25.0235965,臺北市大安區古莊里14鄰雲和街8號,大安區,雲和街,106,(02)23697443,331X87
210,臺北市私立三暉幼兒園,121.52571509999999,25.026939000000002,臺北市大安區錦華里18鄰和平東路一段91號,大安區,和平東路,106,(02)23225491,331X8D
211,臺北市私立心聲幼兒園,121.53349299999999,25.023988,臺北市大安區龍坡里5鄰新生南路三段22巷14號,大安區,新生南路,106,(02)23634169,331X8G
212,臺北市私立華康幼兒園,121.52941580000001,25.0298563,臺北市大安區永康里1鄰金華街223之5號,大安區,金華街,106,(02)23914431,331X8S
213,臺北市辛亥非營利幼兒園（委託社團法人中華婦幼發展協會辦理）,121.544049,25.021576899999996,臺北市大安區臥龍里5鄰辛亥路三段11號,大安區,辛亥路,106,(02)27322374,331X8U
214,臺北市私立新生寶貝幼兒園,121.53192720000001,25.0333844,臺北市大安區福住里4鄰信義路2段230號,大安區,信義路,106,(02)23959817,331X8W
215,臺北市私立磊心蒙特梭利幼兒園,121.5471098,25.0337176,臺北市大安區德安里4鄰信義路四段99巷,大安區,信義路,106,(02)27014947,331X8X
216,臺北市私立真心蒙特梭利幼兒園,121.55072109999999,25.0338315,臺北市大安區敦安里11鄰安和路1段112巷20號,大安區,安和路,106,(02)27050319,331X90
217,臺北市私立巧可麗國際幼兒園,121.5312946,25.0226946,臺北市大安區龍坡里21鄰泰順街45號,大安區,泰順街,106,(02)33653322,331X91
218,臺北市私立上群蒙特梭利幼兒園,121.5420798,25.0388085,臺北市大安區義村里20鄰仁愛路3段123巷5號,大安區,仁愛路,106,(02)87719739,331X94
219,臺北市私立家森幼兒園,121.525545,25.024817600000002,臺北市大安區古莊里3鄰羅斯福路二段101巷19號,大安區,羅斯福路,106,(02)23643218,331X96
220,臺北市私立安和寶貝幼兒園,121.55200900000001,25.0351042,臺北市大安區敦安里5鄰安和路一段78巷,大安區,安和路,106,(02)27029668,331X98
221,臺北市私立長青蒙特梭利幼兒園,121.5509608,25.023240100000002,臺北市大安區虎嘯里12鄰基隆路二段232號,大安區,基隆路,106,(02)27327056,331X99
222,臺北市私立長青蒙特梭利幼兒園,121.5509608,25.023240100000002,臺北市大安區虎嘯里12鄰基隆路二段232號,大安區,基隆路,106,(02)27327056,331X99
223,臺北市私立予心屋幼兒園,121.55635,25.0363496,臺北市大安區光信里13鄰光復南路420巷19號,大安區,光復南路,106,(02)27056166,331X9B
224,臺北市安東非營利幼兒園（委託社團法人台北市兒童托育協會辦理）,121.5410933,25.028242300000002,臺北市大安區龍陣里13鄰瑞安街75號,大安區,瑞安街,106,(02)27067642,331X9C
225,臺北市安東非營利幼兒園（委託社團法人台北市兒童托育協會辦理）,121.5410933,25.028242300000002,臺北市大安區龍陣里13鄰瑞安街75號,大安區,瑞安街,106,(02)27067642,331X9C
226,臺北市私立三愛幼兒園,121.532338,25.021581,臺北市大安區大學里6鄰溫州街48巷15號,大安區,溫州街,106,(02)23680388,331X9E
227,臺北市私立亞瑟王皇家幼兒園,121.52595749999999,25.028831600000004,臺北市大安區錦華里1鄰潮州街108號,大安區,潮州街,106,(02)23584018,331X9G
228,臺北市私立娃娃家蒙特梭利幼兒園,121.54551940000002,25.0335589,臺北市大安區仁慈里1鄰信義路四段61號,大安區,信義路,106,(02)27009515,331X9H
229,臺北市私立橘子樹幼兒園,121.5404563,25.0280579,臺北市大安區新龍里1鄰瑞安街208巷2號,大安區,瑞安街,106,(02)27087011,331X9I
230,臺北市私立及愛菁英幼兒園,121.5305115,25.0212477,臺北市大安區古風里14鄰辛亥路一段79號,大安區,辛亥路,106,(02)23683686,331X9K
231,臺北市私立蔚思幼兒園,121.5506291,25.0257479,臺北市大安區全安里8鄰安和路二段217巷,大安區,安和路,106,(02)27350269,331X9L
232,臺北市私立蔚思幼兒園,121.5506291,25.0257479,臺北市大安區全安里8鄰安和路二段217巷,大安區,安和路,106,(02)27350269,331X9L
233,臺北市私立喬幼一江幼兒園,121.53163909999998,25.0528527,臺北市中山區中吉里2鄰一江街21號,中山區,一江街,104,(02)25628898,341K01
234,臺北市濱江非營利幼兒園（委託社團法人台北市教保人員協會辦理）,121.5607499,25.07955,臺北市中山區金泰里14鄰樂群二路262號,中山區,樂群二路,104,(02)85026191,341K02
235,臺北市濱江非營利幼兒園（委託社團法人台北市教保人員協會辦理）,121.5607499,25.07955,臺北市中山區金泰里14鄰樂群二路262號,中山區,樂群二路,104,(02)85026191,341K02
236,臺北市私立蘊品幼兒園,121.5638179,25.078035,臺北市中山區金泰里13鄰基湖路147號,中山區,基湖路,104,(02)25322793,341K03
237,臺北市國防部大直非營利幼兒園（委託財團法人實踐大學辦理）,121.54474840000002,25.0831778,臺北市中山區大直里35鄰崇實路127號,中山區,崇實路,104,(02)25320398,341K04
238,實踐大學附設臺北市私立幼兒園,121.54472859999998,25.084573199999998,臺北市中山區大直里35鄰大直街70號,中山區,大直街,104,(02)25336078,341X06
239,臺北市私立立興幼兒園,121.53903590000002,25.0656642,臺北市中山區行仁里10鄰龍江路342巷37號,中山區,龍江路,104,(02)25034564,341X08
240,臺北市私立小甜甜幼兒園,121.539383,25.064433800000003,臺北市中山區行仁里1鄰五常街51號,中山區,五常街,104,(02)25052178,341X09
241,臺北市私立五常幼兒園,121.5416919,25.0666534,臺北市中山區下埤里7鄰龍江路377巷24號,中山區,龍江路,104,(02)25025750,341X10
242,臺北市私立新生幼兒園,121.5280598,25.059679100000004,臺北市中山區中庄里4鄰新生北路2段125號,中山區,新生北路,104,(02)25414534,341X13
243,臺北市私立新自立幼兒園,121.53088659999999,25.066169,臺北市中山區新喜里11鄰吉林路407巷7號,中山區,吉林路,104,(02)25964546,341X15
244,臺北市私立道明幼兒園,121.530001,25.0646299,臺北市中山區新福里11鄰吉林路378號,中山區,吉林路,104,(02)25942294#1061,341X19
245,臺北市私立大愛幼兒園,121.5351584,25.0584888,臺北市中山區松江里11鄰松江路221巷15號,中山區,松江路,104,(02)25023200,341X25
246,臺北市私立日光貝比幼兒園,121.5220908,25.061083899999996,臺北市中山區集英里12鄰中山北路二段116巷9號,中山區,中山北路,104,(02)25717858,341X27
247,臺北市私立科見幼兒園,121.53119199999999,25.050631399999997,臺北市中山區興亞里16鄰松江路90巷9號,中山區,松江路,104,(02)25641420,341X28
248,臺北市私立加楓國際蒙特梭利幼兒園,121.53211780000001,25.0568861,臺北市中山區中吉里19鄰松江路188巷9號,中山區,松江路,104,(02)25419969,341X29
249,臺北市私立晨星蒙特梭利幼兒園,121.540048,25.0530409,臺北市中山區復華里12鄰龍江路114巷6號,中山區,龍江路,104,(02)25047216,341X2D
250,臺北市私立小伊園幼兒園,121.53534590000001,25.0540977,臺北市中山區中央里13鄰伊通街27之1號,中山區,伊通街,104,(02)25167861,341X2I
251,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,121.543251,25.063480399999996,臺北市中山區下埤里3鄰復興北路430巷1號,中山區,復興北路,104,(02)25048846,341X2M
252,臺北市私立友丞幼兒園,121.54341240000001,25.0601175,臺北市中山區江山里26鄰錦州街452號,中山區,錦州街,104,(02)25093438,341X2N
253,臺北市私立幼馨幼兒園,121.53825549999999,25.0611813,臺北市中山區江寧里5鄰合江街180巷19號,中山區,合江街,104,(02)25080977,341X2T
254,臺北市私立正光幼兒園,121.5327375,25.0618809,臺北市中山區新生里2鄰松江路362巷,中山區,松江路,104,(02)25223774,341X2V
255,臺北市私立笙愛幼兒園,121.53217849999999,25.0497189,臺北市中山區興亞里14鄰松江路78巷8號,中山區,松江路,104,(02)25818356,341X34
256,臺北市私立傑聲幼兒園,121.5462033,25.078001399999998,臺北市中山區永安里30鄰明水路397巷2弄,中山區,明水路,104,(02)25328550,341X37
257,臺北市私立愛迪兒幼兒園,121.530979,25.0561704,臺北市中山區中吉里16鄰松江路170巷17號,中山區,松江路,104,(02)25222745,341X3E
258,臺北市私立蒙特梭利快樂園幼兒園,121.55266840000002,25.079942199999998,臺北市中山區金泰里3鄰樂群二路,中山區,樂群二路,104,(02)25337952,341X3J
259,臺北市私立龍江幼兒園,121.54169180000001,25.0654526,臺北市中山區下埤里9鄰龍江路397巷12號,中山區,龍江路,104,(02)25097435,341X3M
260,臺北市私立河岸小百合蒙特梭利幼兒園,121.5487771,25.0785399,臺北市中山區永安里32鄰明水路397巷19弄18號,中山區,明水路,104,(02)25322766,341X3U
261,臺北市私立韋斯登幼兒園,121.54030320000001,25.0588327,臺北市中山區江山里11鄰合江街73巷33號,中山區,合江街,104,(02)25081568,341X3V
262,臺北市私立艾達幼兒園,121.56710700000001,25.077506,臺北市中山區金泰里14鄰堤頂大道二段,中山區,堤頂大道,104,(02)85011373,341X3W
263,臺北市私立建國幼兒園,121.53632409999999,25.052615399999997,臺北市中山區中央里10鄰建國北路二段6巷1號,中山區,建國北路,104,(02)25075564,341X3Y
264,臺北市私立喬幼國際幼兒園,121.5430436,25.0621163,臺北市中山區下埤里2鄰民權東路三段,中山區,民權東路,104,(02)25181888,341X45
265,臺北市私立嘉霖幼兒園,121.53296,25.0627166,臺北市中山區新福里5鄰民權東路2段107號,中山區,民權東路,104,(02)25927525,341X4A
266,臺北市私立山秀幼兒園,121.5522968,25.081892899999996,臺北市中山區成功里13鄰明水路606巷16號,中山區,明水路,104,(02)85021798,341X4C
267,臺北市私立新自立全人幼兒園,121.530534,25.066910999999998,臺北市中山區新喜里11鄰德惠街150號,中山區,德惠街,104,(02)25964546,341X4F
268,臺北市私立宜家蒙特梭利幼兒園,121.54129040000001,25.0595527,臺北市中山區江山里20鄰龍江路271巷5號,中山區,龍江路,104,(02)25023113,341X4G
269,臺北市私立國際蒙特梭利幼兒園,121.555777,25.079632,臺北市中山區成功里14鄰樂群二路128號,中山區,樂群二路,104,(02)85021622,341X4H
270,臺北市私立荳荳園幼兒園,121.54050919999999,25.0487005,臺北市中山區力行里5鄰龍江路31號,中山區,龍江路,104,(02)27771300,341X4I
271,臺北市私立蒙特梭利欣兒園幼兒園,121.56710700000001,25.077506,臺北市中山區金泰里14鄰堤頂大道2段,中山區,堤頂大道,104,(02)85021515,341X4O
272,臺北市私立松江蒙特梭利幼兒園,121.5326525,25.0527065,臺北市中山區中吉里1鄰松江路124巷,中山區,松江路,104,(02)25639885,341X4Q
273,臺北市私立喬可幼兒園,121.5489358,25.080175600000004,臺北市中山區永安里34鄰北安路554巷19號,中山區,北安路,104,(02)25329555,341X4R
274,臺北市私立蒙特梭利花園幼兒園,121.5478709,25.0779055,臺北市中山區永安里28鄰明水路397巷7弄2號,中山區,明水路,104,(02)25329338,341X4S
275,臺北市私立大智幼兒園,121.54871370000001,25.077861399999996,臺北市中山區永安里28鄰明水路397巷7弄24號,中山區,明水路,104,(02)25320696,341X4T
276,臺北市私立傑瑞富幼兒園,121.52356499999999,25.0449952,臺北市中正區梅花里6鄰忠孝東路一段9號,中正區,忠孝東路,100,(02)5582-5168#0208,351K01
277,臺北市私立家緣蒙特梭利幼兒園,121.52489990000001,25.0363308,臺北市中正區文祥里15鄰杭州南路1段131巷5號,中正區,杭州南路,100,(02)33222686,351K02
278,臺北市私立何嘉仁臨沂幼兒園,121.52868219999999,25.0363858,臺北市中正區三愛里28鄰臨沂街65巷1號,中正區,臨沂街,100,(02)23919678,351K03
279,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),121.5261508,25.019455899999997,臺北市中正區林興里8鄰汀洲路三段4號,中正區,汀洲路,100,(02)23621061,351K04
280,國防醫學院附設臺北市私立愛德幼兒園,121.52754640000002,25.0159963,臺北市中正區富水里11鄰汀州路3段24巷5弄12號,中正區,汀州路,100,(02)23686489,351X09
281,財團法人台北市私立強恕高級中學附設臺北市私立幼兒園,121.52097240000002,25.024620300000002,臺北市中正區板溪里14鄰汀州路二段143號,中正區,汀州路,100,(02)23680818,351X10
282,財團法人台北市私立強恕高級中學附設臺北市私立幼兒園,121.52097240000002,25.024620300000002,臺北市中正區板溪里14鄰汀州路二段143號,中正區,汀州路,100,(02)23680818,351X10
283,臺北市私立乖乖幼兒園,121.5169207,25.0323734,臺北市中正區永昌里18鄰南海路,中正區,南海路,100,(02)23033807,351X11
284,臺北市私立聯華幼兒園,121.5101808,25.0271595,臺北市中正區永昌里18鄰南海路110之1號,中正區,南海路,100,(02)23078855,351X12
285,財團法人中華基督教衛理公會附設臺北市私立城中衛理幼兒園,121.5196942,25.032645300000002,臺北市中正區新營里6鄰寧波東街9巷6號,中正區,寧波東街,100,(02)23952273,351X14
286,臺北市私立中正區清華幼兒園,121.50932549999999,25.0389075,臺北市中正區建國里2鄰貴陽街一段58號,中正區,貴陽街,100,(02)23118221,351X16
287,臺北市私立巨勝幼兒園,121.52871100000002,25.037654,臺北市中正區文北里4鄰金山南路一段67巷8號,中正區,金山南路,100,(02)23936965,351X1C
288,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,121.51719440000001,25.0416163,臺北市中正區黎明里4鄰常德街1號,中正區,常德街,100,(02)23123456#67384,351X1F
289,臺北市私立百家姓幼兒園,121.50689229999999,25.0331058,臺北市中正區愛國里10鄰延平南路248巷3號,中正區,延平南路,100,(02)23810932,351X1I
290,臺北市私立蒙特梭利童圓幼兒園,121.53162920000001,25.0398755,臺北市中正區幸市里8鄰濟南路二段54-1號,中正區,濟南路,100,(02)23957517,351X1K
291,臺北市私立寶貝幼兒園,121.50960900000001,25.026425,臺北市中正區永昌里6鄰寧波西街181巷44號,中正區,寧波西街,100,(02)23053874,351X1M
292,財團法人信誼基金會附設臺北市私立實驗幼兒園,121.51539540000002,25.0299695,臺北市中正區龍福里21鄰重慶南路二段75號,中正區,重慶南路,100,(02)23965305#1023,351X1N
293,法務部附設臺北市私立員工子女幼兒園,121.5120466,25.036200199999996,臺北市中正區建國里4鄰重慶南路1段136巷2號,中正區,重慶南路,100,(02)23713445,351X1O
294,臺北市私立南門幼兒園,121.516035,25.0285353,臺北市中正區南福里15鄰重慶南路三段27巷4號,中正區,重慶南路,100,(02)23910571,351X1V
295,臺北市私立維格幼兒園,121.5080678,25.033635399999998,臺北市中正區南門里3鄰廣州街8巷13號,中正區,廣州街,100,(02)23816101,351X1X
296,臺灣高等法院附設臺北市私立員工子女幼兒園,121.51176399999999,25.036095,臺北市中正區建國里4鄰重慶南路一段136巷4號,中正區,重慶南路,100,(02)23319976,351X23
297,臺北市私立涵鈺新天地幼兒園,121.52255890000002,25.0425552,臺北市中正區幸福里3鄰林森南路12號,中正區,林森南路,100,(02)23576386,351X26
298,臺北市私立智寶園幼兒園,121.52158759999999,25.0278068,臺北市中正區南福里2鄰羅斯福路2段50號,中正區,羅斯福路,100,(02)23560362,353X09
299,臺北市大龍峒非營利幼兒園（委託財團法人台北基督教女青年會辦理）,121.51355339999999,25.0753508,臺北市大同區老師里13鄰重慶北路3段320號,大同區,重慶北路,103,(02)25922221,361K01
300,財團法人陳德星堂附設臺北市私立德星幼兒園,121.5149908,25.055404199999998,臺北市大同區星明里7鄰寧夏路27號,大同區,寧夏路,103,(02)25567150#16,361X01
301,臺北市私立榮星幼兒園,121.508503,25.0583499,臺北市大同區大有里15鄰歸綏街303巷9號,大同區,歸綏街,103,(02)25536699,361X02
302,財團法人天主教會台北教區附設臺北市私立聖心幼兒園,121.51488799999998,25.057244,臺北市大同區雙連里27鄰民生西路245號,大同區,民生西路,103,(02)25578119,361X03
303,財團法人王氏太原堂附設臺北市私立太原幼兒園,121.51244960000001,25.071686899999996,臺北市大同區鄰江里20鄰迪化街二段243巷2號,大同區,迪化街,103,(02)25942628,361X07
304,臺北市私立功文雪泥幼兒園,121.51564840000002,25.0744172,臺北市大同區重慶里12鄰哈密街59巷,大同區,哈密街,103,(02)25948254,361X09
305,臺北市私立功文成長幼兒園,121.5160716,25.075751699999998,臺北市大同區重慶里12鄰大同區哈密街59巷83號,大同區,大同區哈密街,103,(02)25946008,361X0E
306,臺北市私立博登幼兒園,121.5172494,25.070585,臺北市大同區至聖里16鄰承德路三段208巷29號,大同區,承德路,103,(02)25871879,361X0K
307,臺北市私立甜甜屋幼兒園,121.5133065,25.073509,臺北市大同區老師里8鄰重慶北路三段296巷4弄4號,大同區,重慶北路,103,(02)25960916,361X0M
308,臺北市私立甜甜屋親子幼兒園,121.513107,25.072736199999998,臺北市大同區老師里6鄰哈密街143之2號,大同區,哈密街,103,(02)25960916,361X0N
309,臺北市私立親兒園蒙特梭利幼兒園,121.5184199,25.0551608,臺北市大同區光能里9鄰承德路2段47號,大同區,承德路,103,(02)2559-0888,361X0P
310,臺北市私立育學幼兒園,121.51543799999999,25.0682546,臺北市大同區揚雅里1鄰民族西路162巷3號,大同區,民族西路,103,(02)25986967,361X0Q
311,臺北市私立格爾登幼兒園,121.5180682,25.0646995,臺北市大同區蓬萊里5鄰承德路三段40號,大同區,承德路,103,(02)25982833,361X0X
312,臺北市重慶非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,121.51673559999999,25.069322,臺北市大同區至聖里10鄰大龍街187巷1號,大同區,大龍街,103,(02)25918330,361X14
313,臺北市私立海桔斯幼兒園,121.5115621,25.062332,臺北市大同區南芳里9鄰延平北路二段,大同區,延平北路,103,(02)25532687,361X15
314,臺北市私立水晶幼兒園,121.51076440000001,25.062178399999997,臺北市大同區南芳里10鄰延平北路二段272巷7號,大同區,延平北路,103,(02)25535198,361X17
315,臺北市雙中非營利幼兒園（委託財團法人台北市中華基督教青年會辦理）,121.49262879999999,25.0275702,臺北市萬華區和德里21鄰興義街2號,萬華區,興義街,108,(02)2336-3258,371K01
316,臺北市雙中非營利幼兒園（委託財團法人台北市中華基督教青年會辦理）,121.49262879999999,25.0275702,臺北市萬華區和德里21鄰興義街2號,萬華區,興義街,108,(02)2336-3258,371K01
317,財團法人天主教光仁文教基金會附設臺北市私立育仁幼兒園,121.4995499,25.032310600000002,臺北市萬華區雙園里8鄰興寧街70號,萬華區,興寧街,108,(02)23040131,371X02
318,臺北市私立光仁國民小學附設幼兒園,121.4998143,25.020904,臺北市萬華區興德里2鄰萬大路423巷28弄2號,萬華區,萬大路,108,(02)23032874#891,371X03
319,臺北市私立博愛幼兒園,121.495246,25.019057999999998,臺北市萬華區華中里11鄰武成街28巷9弄2號,萬華區,武成街,108,(02)23072749,371X04
320,臺北市私立德明幼兒園,121.49928490000002,25.0200069,臺北市萬華區興德里5鄰萬大路449巷28弄3號,萬華區,萬大路,108,(02)23073007,371X05
321,臺北市私立大理幼兒園,121.4944946,25.030352399999998,臺北市萬華區和平里10鄰雙園街67巷3弄,萬華區,雙園街,108,(02)23044506,371X08
322,臺北市私立慈愛幼兒園,121.4939138,25.0239771,臺北市萬華區孝德里4鄰寶興街140巷23號,萬華區,寶興街,108,(02)23078147,371X09
323,臺北市私立育光幼兒園,121.49297379999999,25.0224186,臺北市萬華區孝德里14鄰德昌街185巷68號,萬華區,德昌街,108,(02)23015139,371X10
324,臺北市私立英才幼兒園,121.50010390000001,25.0282413,臺北市萬華區日善里13鄰萬大路200號,萬華區,萬大路,108,(02)23072584,371X11
325,臺北市私立幼佳幼兒園,121.4942816,25.0291712,臺北市萬華區和平里23鄰雙園街18巷12號,萬華區,雙園街,108,(02)23026545,371X13
