機構名稱,Longitude,Latitude,Address,Area,St
青康藥局,121.5556806,25.03531617,臺北市大安區延吉街二四八號一樓,大安區,延吉街
仁華藥局,121.5510939,25.0183433,臺北市大安區臥龍街155號,大安區,臥龍街
吾家藥局,121.5542047,25.03372254,臺北市大安區信義路4段265巷6之1號,大安區,信義路
早安藥局,121.5395782,25.02864779,臺北市大安區建國南路2段151巷42號,大安區,建國南路
麗泰藥局,121.5439977,25.02831947,臺北市大安區復興南路2段151巷4號,大安區,復興南路
兆安健保藥局,121.5539772,25.02901029,臺北市大安區通化街139號,大安區,通化街
杏一樂業藥局,121.5534591,25.01958538,臺北市大安區樂業街162號,大安區,樂業街
博興藥局,121.5459641,25.02661414,臺北市大安區四維路198巷28號,大安區,四維路
昶青藥局,121.5345806,25.04008625,臺北市大安區濟南路3段22之1號,大安區,濟南路
杏一台北國泰藥局,121.5531849,25.03655373,臺北市大安區仁愛路4段266巷15弄4號,大安區,仁愛路
沛林東區生活藥?藥局,121.5510403,25.04219107,臺北市大安區忠孝東路4段181巷7弄5號,大安區,忠孝東路
奇異果大安藥局,121.5458879,25.03572592,臺北市大安區大安路1段190號,大安區,大安路
躍獅敦和藥局,121.5469927,25.02452694,臺北市大安區和平東路三段10號,大安區,和平東路
太醫藥局,121.5282699,25.02568142,臺北市大安區師大路12號,大安區,師大路
康維健保藥局,121.5500224,25.03424597,臺北市大安區敦化南路1段329巷15號,大安區,敦化南路
康祥藥局,121.5530631,25.0402541,臺北市大安區忠孝東路4段216巷21號,大安區,忠孝東路
高特敦南藥局,121.5481987,25.03347223,臺北市大安區信義路4段115號,大安區,信義路
威康藥局,121.5447391,25.0249461,臺北市大安區和平東路2段297號,大安區,和平東路
北陸藥局,121.5558664,25.02099834,臺北市大安區和平東路三段二七八號一樓,大安區,和平東路
杏友藥局,121.544635,25.02846927,臺北市大安區復興南路二段一五一巷二五號,大安區,復興南路
施寶藥局,121.5425603,25.04276758,臺北市大安區安東街五０之五號一樓,大安區,安東街
燕福藥局,121.5326827,25.0182474,臺北市大安區羅斯福路三段283巷14弄14號之3,大安區,羅斯福路
龍護大藥局,121.5454446,25.0340139,臺北市大安區大安路一段二二四巷七號一樓,大安區,大安路
寶德藥局,121.5523893,25.02512378,臺北市大安區樂利路一０五號一樓,大安區,樂利路
泰佑藥局,121.5517332,25.03010716,臺北市大安區安和路二段七二號一樓,大安區,安和路
杏安堂藥局,121.5471416,25.04292116,臺北市大安區忠孝東路四段七七巷三０號一樓,大安區,忠孝東路
四維藥局,121.5454469,25.02845516,臺北市大安區復興南路二段一五一巷四三號一樓,大安區,復興南路
羅斯福藥局,121.5312952,25.01903094,臺北市大安區羅斯福路3段283巷9弄3號,大安區,羅斯福路
赫慶藥局,121.5408086,25.02865959,臺北市大安區瑞安街二０八巷一一弄五號一樓,大安區,瑞安街
吉成藥局,121.531585,25.02556837,臺北市大安區泰順街7號,大安區,泰順街
大興藥局,121.5554774,25.03055477,臺北市大安區通化街三九巷五０弄一五號一樓,大安區,通化街
永誠藥局,121.5530635,25.0399669,臺北市大安區忠孝東路4段216巷25之1號,大安區,忠孝東路
正昌藥局,121.5537159,25.03098322,臺北市大安區通化街三八巷九號一樓,大安區,通化街
建如藥局,121.5543423,25.02174207,臺北市大安區和平東路三段２２８巷１１號１樓,大安區,和平東路
生百藥局,121.5538779,25.03023526,臺北市大安區臨江街１２４號,大安區,臨江街
台安藥局,121.546163,25.02486892,臺北市大安區和平東路二段三五三號一樓,大安區,和平東路
生光藥局,121.5412069,25.04135335,臺北市大安區忠孝東路三段二四八巷二號,大安區,忠孝東路
佳美藥局,121.5438766,25.03622242,臺北市大安區復興南路一段二六一之三號一樓,大安區,復興南路
千福藥局,121.5448828,25.04190244,臺北市大安區忠孝東路四段四十五號地下二樓,大安區,忠孝東路
永康藥局,121.5289946,25.03289118,臺北市大安區麗水街6之2號,大安區,麗水街
祥瑞中西大藥局,121.5460607,25.0436955,臺北市大安區復興南路1段107巷49號,大安區,復興南路
世中欣藥局,121.5294068,25.03315405,臺北市大安區永康街2巷8號,大安區,永康街
加豐藥局,121.540265,25.04125473,臺北市大安區忠孝東路三段216巷3弄1號1樓,大安區,忠孝東路
崇光藥局,121.5435422,25.0418867,臺北市大安區忠孝東路3段305號7樓之3,大安區,忠孝東路
大愛健康藥局,121.5519842,25.0310315,臺北市大安區敦化南路2段63巷65號,大安區,敦化南路
千瑞藥局,121.5430571,25.04121175,臺北市大安區忠孝東路三段300號B3,大安區,忠孝東路
麗樺藥師藥局,121.5290384,25.03224576,臺北市大安區麗水街3號,大安區,麗水街
安和藥局,121.5519413,25.03433167,臺北市大安區安和路一段102巷3 號,大安區,安和路
佑安藥局,121.5561296,25.03708261,臺北市大安區延吉街233巷9號,大安區,延吉街
弘昇藥局,121.5457872,25.04349353,臺北市大安區復興南路一段107巷32號,大安區,復興南路
長虹藥局,121.5530583,25.0382044,臺北市大安區忠孝東路4段216巷63號,大安區,忠孝東路
惠盈藥局,121.5411931,25.02297057,臺北市大安區辛亥路二段171巷31號,大安區,辛亥路
聯合仁愛藥局,121.5463195,25.03730778,臺北市大安區大安路1段157巷3號,大安區,大安路
一心藥局,121.5548764,25.02190607,臺北市大安區和平東路3段238號,大安區,和平東路
信安健康藥局,121.5501167,25.0339228,臺北市大安區仁愛路4段122巷58號,大安區,仁愛路
新富川藥局,121.5463924,25.04302908,臺北市大安區大安路1段51巷4號,大安區,大安路
聖英藥局,121.5539971,25.03654169,臺北市大安區仁愛路4段266巷15弄18號,大安區,仁愛路
忠信藥局,121.4945077,25.02611579,臺北市萬華區東園街２８巷６３號１樓,萬華區,東園街
照安藥局,121.4975279,25.02344574,臺北市萬華區東園街144號,萬華區,東園街
厚元藥局,121.5013757,25.03546577,臺北市萬華區康定路２２７號,萬華區,康定路
老永茂大藥局,121.5031725,25.03648594,臺北市萬華區廣州街６４號１樓,萬華區,廣州街
信昌藥局,121.5006934,25.02335967,臺北市萬華區長泰街３６號１樓,萬華區,長泰街
民和藥局,121.4999621,25.02627681,臺北市萬華區民和街５號１樓,萬華區,民和街
您永安藥局,121.5045774,25.04216339,臺北市萬華區昆明街一六二號,萬華區,昆明街
日昇藥局,121.501637,25.03653763,臺北市萬華區廣州街１２４號,萬華區,廣州街
裕弘藥局,121.4954016,25.0206735,臺北市萬華區萬大路４８６巷７７號,萬華區,萬大路
長愛藥局,121.5002621,25.02498456,臺北市萬華區萬大路３０４號３樓,萬華區,萬大路
金泰藥局,121.506307,25.04516819,臺北市萬華區西寧南路36之78號,萬華區,西寧南路
龍口藥局,121.5022749,25.03206181,臺北市萬華區艋舺大道一二○巷三十五號,萬華區,艋舺大道
立昌藥局,121.4953311,25.01974866,臺北市萬華區萬大路486巷59弄38號,萬華區,萬大路
博盛藥局,121.5005364,25.03898917,臺北市萬華區西昌街一四二之一號,萬華區,西昌街
恩達藥局,121.4974998,25.03569378,臺北市萬華區梧州街六十四號,萬華區,梧州街
健華藥局,121.501194,25.03564428,臺北市萬華區康定路３２８號,萬華區,康定路
永康大藥局,121.5041856,25.03806775,臺北市萬華區桂林路49號,萬華區,桂林路
寶興大藥局,121.4947729,25.02529417,臺北市萬華區寶興街119號,萬華區,寶興街
瑞生藥局,121.4947709,25.02800367,臺北市萬華區西園路二段252號,萬華區,西園路
光華藥局,121.4985454,25.03891688,臺北市萬華區華西街19之5號,萬華區,華西街
康之友藥局,121.50552,25.02592097,臺北市萬華區青年路20號,萬華區,青年路
仁仁藥局,121.5014092,25.03566054,臺北市萬華區康定路219號,萬華區,康定路
健誠大藥局,121.4919225,25.03246558,臺北市萬華區環河南路二段185號,萬華區,環河南路
躍獅西園藥局,121.4945818,25.02784307,臺北市萬華區西園路二段260號,萬華區,西園路
吉安藥局,121.4986212,25.03664504,臺北市萬華區廣州街182號,萬華區,廣州街
好視多藥局,121.5005627,25.02518754,臺北市萬華區萬大路285號,萬華區,萬大路
專品藥局,121.5051287,25.04061736,臺北市萬華區長沙街二段71之1號,萬華區,長沙街
偉安藥局,121.503312,25.02965672,臺北市萬華區西藏路109號,萬華區,西藏路
萬華藥局,121.5003156,25.02626054,臺北市萬華區萬大路248號(實際營業地址:1樓、2樓),萬華區,萬大路
萬華健業藥局,121.4964988,25.02569571,臺北市萬華區東園街68之3號,萬華區,東園街
華達藥局,121.492362,25.03295505,臺北市萬華區環河南路二段171號,萬華區,環河南路
榮勝藥局,121.5005949,25.02649133,臺北市萬華區萬大路233號,萬華區,萬大路
安誠貴陽藥局,121.5015709,25.04017105,臺北市萬華區貴陽街二段148號,萬華區,貴陽街
千誠北護藥局,121.5034072,25.04152536,臺北市萬華區內江街114號,萬華區,內江街
松本藥局,121.5006542,25.0372271,臺北市萬華區西昌街233號,萬華區,西昌街
日森人文藥局,121.4987695,25.03542697,臺北市萬華區和平西路三段149號,萬華區,和平西路
柏祥藥局,121.501673,25.02944337,臺北市萬華區西藏路141號,萬華區,西藏路
展源健康藥局,121.5054047,25.02743362,臺北市萬華區國興路104號,萬華區,國興路
富安藥局,121.4981143,25.02095991,臺北市萬華區萬大路426號,萬華區,萬大路
青年宏越藥局,121.5041637,25.02550376,臺北市萬華區青年路44號,萬華區,青年路
正盛藥局,121.5063996,25.02707678,臺北市萬華區中華路2段434之1號,萬華區,中華路
啟仁藥局,121.4920393,25.03259286,臺北市萬華區環河南路2段177號,萬華區,環河南路
和德藥局,121.4935371,25.02698226,臺北市萬華區西園路二段292號,萬華區,西園路
長泰藥局,121.494213,25.02752823,臺北市萬華區西園路二段２８０號,萬華區,西園路
世欣藥局,121.497344,25.02418889,臺北市萬華區東園街173號一樓,萬華區,東園街
裕和藥局,121.5007082,25.03099493,臺北市萬華區萬大路１１５、１１７號,萬華區,萬大路
秀全藥局,121.5061473,25.04669321,臺北市萬華區開封街二段66－３號,萬華區,開封街
洪安藥局,121.5014842,25.01974238,臺北市萬華區青年路１６８巷５０號,萬華區,青年路
大嘉藥局,121.4975084,25.03580724,臺北市萬華區梧州街60號,萬華區,梧州街
生活大藥局,121.5025003,25.03994911,臺北市萬華區貴陽街二段124號,萬華區,貴陽街
民鈺藥局,121.4932563,25.03396192,臺北市萬華區環河南路二段１３９號１樓,萬華區,環河南路
皇祥藥局,121.501626,25.02278961,臺北市萬華區萬青街１６５號１樓,萬華區,萬青街
安聖藥局,121.4946596,25.02790945,臺北市萬華區西園路二段２５６號一樓,萬華區,西園路
聯慶大藥局,121.5002582,25.02495334,臺北市萬華區萬大路306號,萬華區,萬大路
信義藥局,121.5051628,25.02581277,臺北市萬華區青年路２８號,萬華區,青年路
益源藥局,121.4938512,25.03211666,臺北市萬華區大理街１６０巷２６弄２號,萬華區,大理街
欣安藥局,121.495606,25.027591,臺北市萬華區東園街190、192號,萬華區,東園街
新六福藥局,121.5061865,25.04594517,臺北市萬華區漢口街二段５５號一樓,萬華區,漢口街
上欣藥局,121.5080753,25.04513927,臺北市萬華區漢口街二段20巷3號,萬華區,漢口街
三源藥局,121.5015153,25.03625733,臺北市萬華區康定路197號,萬華區,康定路
建和藥局,121.5016116,25.01987352,臺北市萬華區青年路１６８巷４４號,萬華區,青年路
必欣藥局,121.569584,25.02425301,臺北市信義區松仁路２６４號,信義區,松仁路
臺陽藥局,121.5823358,25.04135926,臺北市信義區大道路６１號,信義區,大道路
松隆藥局,121.5770735,25.04604214,臺北市信義區虎林街65號,信義區,虎林街
杏康藥局,121.5752982,25.03975607,臺北市信義區忠孝東路五段３７２巷２７弄６８－２號１樓,信義區,忠孝東路
慧生藥局,121.5776571,25.04256147,臺北市信義區松山路３１０號,信義區,松山路
文豐藥局,121.5782733,25.03763684,臺北市信義區松山路５４３－１號１樓,信義區,松山路
鼎泰藥局,121.5653361,25.04221567,臺北市信義區基隆路一段１５５號１樓,信義區,基隆路
松山大藥局,121.5781324,25.04526447,臺北市信義區永吉路４３６號,信義區,永吉路
信隆藥局,121.560471,25.03703621,臺北市信義區仁愛路四段496巷5號,信義區,仁愛路
力康藥局,121.5620058,25.02895804,臺北市信義區吳興街１６６－１號１樓,信義區,吳興街
統一藥局,121.5683764,25.04462868,臺北市信義區永吉路３０巷２８弄５號１樓,信義區,永吉路
詔安藥局,121.5706782,25.02381439,臺北市信義區信義路五段１５０巷４１１弄１７號,信義區,信義路
吳興藥局,121.5641935,25.02658092,臺北市信義區吳興街二七九號一樓,信義區,吳興街
杏仁藥局,121.5834462,25.03900907,臺北市信義區大道路１３５號,信義區,大道路
百康藥局,121.5563493,25.02751012,臺北市信義區基隆路2段131之20號,信義區,基隆路
佑華藥局,121.5787179,25.04075495,臺北市信義區忠孝東路五段五0八之四號一樓,信義區,忠孝東路
新和平藥局,121.5768828,25.03844073,臺北市信義區虎林街一九八號一樓,信義區,虎林街
得揚藥局,121.5763217,25.04069006,臺北市信義區忠孝東路五段四五二號一樓,信義區,忠孝東路
華泰藥局,121.5769053,25.04334776,臺北市信義區虎林街八十二巷五號,信義區,虎林街
德康大藥局,121.5789841,25.03794179,臺北市信義區松山路五四一巷二十一號,信義區,松山路
皇佳大藥局,121.5788889,25.03792715,臺北市信義區松山路541巷19號,信義區,松山路
好康藥局,121.566199,25.0271568,臺北市信義區莊敬路414號,信義區,莊敬路
麗中藥局,121.5847403,25.03840938,臺北市信義區福德街217號,信義區,福德街
文興藥局,121.5858573,25.03873939,臺北市信義區福德街245號,信義區,福德街
康杏藥局,121.5873598,25.03930647,臺北市信義區福德街306號1樓,信義區,福德街
昆陽藥局,121.5813126,25.04247952,臺北市信義區林口街230號,信義區,林口街
綠杏大藥局,121.5634929,25.02745032,臺北市信義區吳興街241號,信義區,吳興街
鴻濟藥局,121.5753908,25.04506854,臺北市信義區永吉路326巷2號1樓,信義區,永吉路
信桉藥局,121.5620883,25.02959805,臺北市信義區莊敬路236號,信義區,莊敬路
安佑藥局,121.5635901,25.02733059,臺北市信義區吳興街247號1樓,信義區,吳興街
安心藥局,121.5685441,25.04265751,臺北市信義區永吉路30巷148弄4之1號,信義區,永吉路
九州藥局,121.5543153,25.02293626,臺北市信義區和平東路三段239號,信義區,和平東路
永吉藥局,121.5738721,25.04571477,臺北市信義區永吉路213號,信義區,永吉路
躍獅松仁藥局,121.5687687,25.02617413,臺北市信義區松仁路233號(實際營業地址:1樓),信義區,松仁路
榮泰藥局,121.5581512,25.036586,臺北市信義區光復南路419巷19號,信義區,光復南路
皇昇大藥局,121.5776333,25.04508792,臺北市信義區松山路210號,信義區,松山路
貴臨藥局,121.5755456,25.04457386,臺北市信義區永吉路326巷19號,信義區,永吉路
三立藥局,121.5783037,25.03964963,臺北市信義區忠孝東路5段492巷34號,信義區,忠孝東路
大鳥藥局,121.5643416,25.02771676,臺北市信義區莊敬路354號,信義區,莊敬路
濟生中西藥局,121.5541989,25.0243633,臺北市信義區崇德街41號,信義區,崇德街
正和藥局,121.5634217,25.02781757,臺北市信義區吳興街225巷6號,信義區,吳興街
上禾藥師藥局,121.5791638,25.0374143,臺北市信義區林口街27號,信義區,林口街
荐荃藥師藥局,121.5770353,25.04447892,臺北市信義區虎林街68之3號,信義區,虎林街
新永春藥局,121.5752643,25.04126297,臺北市信義區忠孝東路5段423巷1號,信義區,忠孝東路
康怡健保藥局,121.5695292,25.02380802,臺北市信義區吳興街467巷2弄12號,信義區,吳興街
大?藥局,121.5744502,25.03957979,臺北市信義區忠孝東路5段372巷27弄18號,信義區,忠孝東路
新興健保藥局,121.5688674,25.0432416,臺北市信義區永吉路30巷113號,信義區,永吉路
松德盛康藥局,121.5766895,25.0389583,臺北市信義區松德路40號,信義區,松德路
杏一永春藥局,121.5772706,25.04333714,臺北市信義區松山路292巷17號,信義區,松山路
富熙仁康藥局,121.5695448,25.02431912,臺北市信義區松仁路260號,信義區,松仁路
洪暘藥局,121.5564304,25.02127393,臺北市信義區富陽街86號,信義區,富陽街
專品光復藥局,121.5576703,25.03383787,臺北市信義區光復南路467之1號,信義區,光復南路
康健信安藥局,121.5554087,25.02289299,臺北市信義區信安街151號,信義區,信安街
尚頤中西藥局,121.5767206,25.03959377,臺北市信義區虎林街145號,信義區,虎林街
上好藥師藥局,121.5701025,25.04343133,臺北市信義區永吉路30巷101弄48號,信義區,永吉路
北一健康人生藥局,121.5637344,25.02715286,臺北市信義區吳興街255號,信義區,吳興街
愛維喜藥局,121.5627071,25.02882297,臺北市信義區莊敬路278號,信義區,莊敬路
博亞藥局,121.567728,25.02671857,臺北市信義區莊敬路462號,信義區,莊敬路
松美藥局,121.5797482,25.04877143,臺北市信義區市民大道6段320號(實際營業地址:1樓),信義區,市民大道
艾登市府藥局,121.5657991,25.04194621,臺北市信義區忠孝東路5段15巷11號,信義區,忠孝東路
躍獅永吉藥局,121.5803549,25.0452117,臺北市信義區永吉路520號,信義區,永吉路
杏一後山埤藥局,121.5815662,25.04340072,臺北市信義區忠孝東路5段778號(實際營業地址:1樓),信義區,忠孝東路
立赫北醫藥局,121.559898,25.03006474,臺北市信義區吳興街118巷26弄17號,信義區,吳興街
柏愛藥局,121.5567363,25.02788117,臺北市信義區基隆路2段131之9號,信義區,基隆路
壹間藥師藥局,121.5741541,25.04213337,臺北市信義區虎林街120巷148號,信義區,虎林街
信義盛康藥局,121.5744214,25.04537773,臺北市信義區永吉路286號,信義區,永吉路
御安藥局,121.5570366,25.02037667,臺北市信義區和平東路3段359號,信義區,和平東路
杏一光復藥局,121.5577942,25.03488062,臺北市信義區光復南路449之1號,信義區,光復南路
躍獅光復藥局,121.5577258,25.03681858,臺北市信義區光復南路417之8號,信義區,光復南路
躍獅興雅藥局,121.5744817,25.03734142,臺北市信義區松德路128號,信義區,松德路
良美藥局,121.5854369,25.04032985,臺北市信義區福德街268巷37號,信義區,福德街
惠群藥局,121.5637664,25.04308557,臺北市信義區忠孝東路四段559巷38號,信義區,忠孝東路
福華藥局,121.5643486,25.0265588,臺北市信義區吳興街２８１巷３號１樓,信義區,吳興街
老上德藥局,121.5782134,25.03609127,臺北市信義區信義路六段１１８號,信義區,信義路
光成藥局,121.5577405,25.03448509,臺北市信義區光復南路４５７號之３,信義區,光復南路
大順安藥局,121.5606311,25.03056223,臺北市信義區吳興街８４號,信義區,吳興街
立信藥局,121.5779913,25.04144301,臺北市信義區松山路４０３號１樓,信義區,松山路
喜樂藥局,121.5752869,25.03751627,臺北市信義區松德路125號,信義區,松德路
馨馨藥局,121.5763774,25.04336423,臺北市信義區虎林街82巷19號,信義區,虎林街
新光維康藥局,121.5208062,25.09187421,臺北市士林區基河路250之3號(實際使用:1樓),士林區,基河路
文林生活健保藥局,121.5239986,25.09778768,臺北市士林區文林路562號(實際使用:1樓),士林區,文林路
躍獅芝山藥局,121.5227309,25.10356951,臺北市士林區福華路154號(實際使用:1樓),士林區,福華路
文昌春天藥局,121.5215528,25.0956225,臺北市士林區文昌路44號(實際使用:1樓),士林區,文昌路
三原藥局,121.5094074,25.08589867,臺北市士林區延平北路五段293號(實際使用:1樓),士林區,延平北路
新興藥局,121.5206205,25.10397683,臺北市士林區德行西路１１７號,士林區,德行西路
坤成泰藥局,121.5161723,25.08995552,臺北市士林區大南路４１２號,士林區,大南路
杏城藥局,121.532249,25.11763699,臺北市士林區天母東路２４號,士林區,天母東路
文祥藥局,121.5420468,25.13749085,臺北市士林區光華路２６巷２弄２號,士林區,光華路
建芳藥局,121.5295563,25.10803806,臺北市士林區德行東路１４８號,士林區,德行東路
慈航藥局,121.5245687,25.09480732,臺北市士林區文林路４４１號,士林區,文林路
宏大藥局,121.5071813,25.08786675,臺北市士林區社子街63巷9弄2-1號,士林區,社子街
詹有田藥局,121.5234308,25.08972079,臺北市士林區大南路１２７號,士林區,大南路
博惠藥局,121.5236017,25.09548634,臺北市士林區華榮街１６號,士林區,華榮街
有德堂大藥局,121.5251151,25.10888445,臺北市士林區中山北路六段２２７號,士林區,中山北路
安寧藥局,121.5199092,25.0828459,臺北市士林區劍潭路91號,士林區,劍潭路
博泰藥局,121.5038113,25.09222541,臺北市士林區社中街３６７號,士林區,社中街
華倫藥局,121.5055151,25.09151994,臺北市士林區永平街８０巷１０號１樓,士林區,永平街
詠恩藥局,121.5095752,25.08619268,臺北市士林區延平北路五段316號1樓,士林區,延平北路
仁大藥局,121.5083331,25.08769049,臺北市士林區社子街13號1樓,士林區,社子街
三光藥局,121.5095485,25.08627942,臺北市士林區延平北路五段320號1樓,士林區,延平北路
社正藥局,121.5092776,25.0885376,臺北市士林區社正路12號,士林區,社正路
南風藥局,121.5233312,25.09715587,臺北市士林區美崙街19號1樓,士林區,美崙街
菁安藥局,121.5234559,25.0971747,臺北市士林區美崙街13號1樓,士林區,美崙街
景正藥師中西藥局,121.5178302,25.08753114,臺北市士林區福港街１５２號,士林區,福港街
佳赫藥局,121.5213792,25.09604928,臺北市士林區文昌路62號,士林區,文昌路
勝泰藥局,121.5211514,25.10275837,臺北市士林區文林路７１４巷１１號,士林區,文林路
士林三安藥局,121.5260087,25.08898084,臺北市士林區大南路１１號,士林區,大南路
?宏藥局,121.5256281,25.09145851,臺北市士林區大東路９０之１號,士林區,大東路
太安藥局,121.5101302,25.08251182,臺北市士林區延平北路五段157號,士林區,延平北路
田倉藥局,121.5301581,25.11219332,臺北市士林區士東路124號,士林區,士東路
日康藥局,121.5267369,25.11167788,臺北市士林區士東路１２號１樓,士林區,士東路
環安藥局,121.5205355,25.08860095,臺北市士林區大南路２４４號１樓,士林區,大南路
正陽藥局,121.5194293,25.08266817,臺北市士林區華齡街１１號１樓,士林區,華齡街
加赫藥局,121.5212148,25.09646283,臺北市士林區文昌路76號,士林區,文昌路
麗森藥局,121.5269353,25.11854332,臺北市士林區天母西路51號,士林區,天母西路
天母大和藥師藥局,121.5316648,25.10896733,臺北市士林區德行東路189之1號１樓,士林區,德行東路
陽明藥局,121.5468874,25.13797206,臺北市士林區菁山路十號一樓,士林區,菁山路
康鈺藥局,121.5292096,25.10808845,臺北市士林區德行東路133號1樓,士林區,德行東路
今欣藥局,121.5273756,25.11931282,臺北市士林區天母西路41巷9號1樓,士林區,天母西路
資生堂藥局,121.5220223,25.08107202,臺北市士林區承德路四段40巷17號1樓,士林區,承德路
社子全民藥局,121.5105655,25.0816936,臺北市士林區延平北路五段120號,士林區,延平北路
康華藥局,121.5310729,25.1186355,臺北市士林區中山北路七段14巷二號二樓,士林區,中山北路
安泰藥師藥局,121.5086657,25.08843671,臺北市士林區延平北路六段83號(實際使用：1、2樓),士林區,延平北路
家赫藥局,121.5317167,25.10614065,臺北市士林區忠義街80號1樓,士林區,忠義街
得安藥局,121.5266601,25.08877558,臺北市士林區文林路140號,士林區,文林路
達揚藥局,121.5099011,25.08877112,臺北市士林區社正路36號1樓,士林區,社正路
和樹藥局,121.5227724,25.08443801,臺北市士林區後港街45巷1號1樓,士林區,後港街
博信藥局,121.5087636,25.08787771,臺北市士林區延平北路六段61號,士林區,延平北路
芳圓藥局,121.5079664,25.08749539,臺北市士林區社子街26之1號,士林區,社子街
柏雅大藥局,121.5226853,25.10505772,臺北市士林區德行西路64號,士林區,德行西路
麗登藥局,121.5266532,25.09108108,臺北市士林區文林路261號,士林區,文林路
信光藥局,121.5213576,25.09619424,臺北市士林區文昌路68號,士林區,文昌路
文昌大藥局,121.5212651,25.09634087,臺北市士林區文昌路72號,士林區,文昌路
幸福藥局,121.5283942,25.10812067,臺北市士林區德行東路109巷8號,士林區,德行東路
天爵藥局,121.5276386,25.11424669,臺北市士林區中山北路6段450巷1號,士林區,中山北路
石川藥師藥局,121.53142,25.1059435,臺北市士林區忠義街70號,士林區,忠義街
誼安藥局,121.5214694,25.08044249,臺北市士林區通河街42號,士林區,通河街
聖賢藥局,121.5200325,25.09056437,臺北市士林區士商路58號,士林區,士商路
美麗田藥局,121.520436,25.08090076,臺北市士林區通河街78號,士林區,通河街
大東健保藥局,121.5256719,25.09131395,臺北市士林區大東路86之4號,士林區,大東路
健揚藥局,121.509683,25.08482656,臺北市士林區延平北路五段251號,士林區,延平北路
光榮藥局,121.5103454,25.08990134,臺北市士林區社中街118號,士林區,社中街
天母康甯健保藥局,121.5245315,25.10890703,臺北市士林區克強路8號,士林區,克強路
大南春天生活藥局,121.5262341,25.08891303,臺北市士林區大南路317、319號,士林區,大南路
和謙藥局,121.5040515,25.09242095,臺北市士林區社中街362號,士林區,社中街
躍獅忠誠藥局,121.53142,25.1059435,臺北市士林區忠義街70號,士林區,忠義街
祥新藥局,121.5067454,25.08751342,臺北市士林區社子街65號,士林區,社子街
天母台安藥局,121.5262169,25.11834825,臺北市士林區天母西路34號,士林區,天母西路
華齡春天生活藥局,121.5199795,25.08686655,臺北市士林區華齡街36、38號,士林區,華齡街
德行春天生活藥局,121.5274641,25.10730213,臺北市士林區德行東路76號,士林區,德行東路
家安健保藥局,121.5287782,25.11156217,臺北市士林區德行東路109巷119號,士林區,德行東路
後港五代全民藥局,121.5191837,25.08278827,臺北市士林區和豐街6號,士林區,和豐街
德行盛康藥局,121.531987,25.1088979,臺北市士林區德行東路206之1號,士林區,德行東路
康佑藥局,121.5102874,25.08299467,臺北市士林區延平北路五段176號,士林區,延平北路
愛佳藥局,121.5214727,25.08850168,臺北市士林區承德路四段222之1號,士林區,承德路
安奕藥局,121.5099306,25.08033752,臺北市士林區葫蘆街30巷12號,士林區,葫蘆街
全予藥局,121.5328853,25.109385,臺北市士林區德行東路221號,士林區,德行東路
前港盛康藥局,121.5220502,25.08459856,臺北市士林區前港街28號,士林區,前港街
藥本家藥局,121.5327738,25.11884507,臺北市士林區中山北路七段14巷26號,士林區,中山北路
天母盛康藥局,121.5304328,25.11483515,臺北市士林區天母東路8巷84號,士林區,天母東路
中山盛康藥局,121.53271,25.12416526,臺北市士林區中山北路七段162號,士林區,中山北路
士東台安藥局,121.5287736,25.11182471,臺北市士林區士東路86之2號(實際使用:1樓),士林區,士東路
太和堂中西藥局,121.5256787,25.09036595,臺北市士林區大東路74號(實際使用:1樓),士林區,大東路
佩佩藥局,121.5252009,25.10758681,臺北市士林區中山北路六段182號,士林區,中山北路
容育藥局,121.5092705,25.08712116,臺北市士林區延平北路六段8號(實際使用:1樓),士林區,延平北路
石牌日春藥局,121.511331,25.11202629,臺北市北投區自強街５巷１０７號,北投區,自強街
聯合藥局,121.5099133,25.11293027,臺北市北投區石牌路一段二十三號,北投區,石牌路
玉山藥局,121.5025004,25.13453553,臺北市北投區光明路一四五號,北投區,光明路
實踐藥局,121.5077208,25.11487273,臺北市北投區實踐街十三號,北投區,實踐街
祐民藥局,121.5014498,25.13222042,臺北市北投區中央南路一段二○九號一樓,北投區,中央南路
妮妮藥局,121.5013713,25.1288423,臺北市北投區中央南路一段187號,北投區,中央南路
明正藥局,121.5014754,25.14002974,臺北市北投區永興路二段19號,北投區,永興路
天蓮藥局,121.5155151,25.11191768,臺北市北投區石牌路一段１６６巷１１５號,北投區,石牌路
丸三大藥局,121.5152668,25.11085944,臺北市北投區自強街１０５號,北投區,自強街
川秀藥局,121.516637,25.11792147,臺北市北投區石牌路二段九九巷九號一樓,北投區,石牌路
福恭藥局,121.4989527,25.12836283,臺北市北投區大業路３００巷１９號,北投區,大業路
建民藥局,121.5026708,25.13538049,臺北市北投區光明路161號,北投區,光明路
昌源藥局,121.4692331,25.12842617,臺北市北投區中央北路四段４８５號,北投區,中央北路
益元藥局,121.5013167,25.13309349,臺北市北投區光明路１０６號,北投區,光明路
元誠藥局,121.5013189,25.13934252,臺北市北投區中和街２１９－１號,北投區,中和街
九福藥局,121.508068,25.12612469,臺北市北投區公館路２３６號,北投區,公館路
弘安藥局,121.5193377,25.11218841,臺北市北投區懷德街３３號１樓,北投區,懷德街
黎明藥局,121.5065625,25.11817333,臺北市北投區尊賢街２５３之１號,北投區,尊賢街
