Name,Longtitude,Latitude,Address,Area,St,AgencyCode,TEL,TEL2
臺北市萬華區西園國民小學,121.4982517,25.0271068,臺北市萬華區東園街73巷65號,萬華區,東園街,379086300Y,02-23030257,02-23030257
臺北市萬華區萬大國民小學,121.5000703,25.023915399999996,臺北市萬華區萬大路,萬華區,萬大路,379086400Y,02-23037654,
臺北市萬華區華江國民小學,121.4907756,25.0337743,臺北市萬華區環河南路２段250巷42弄2號,萬華區,環河南路,379086500Y,02-23064352,
臺北市萬華區西門國民小學,121.5048185,25.0430034,臺北市萬華區成都路,萬華區,成都路,379086600Y,02-23113519,
臺北市萬華區老松國民小學,121.5015758,25.038402899999998,臺北市萬華區桂林路,萬華區,桂林路,379086700Y,02-23361266,
臺北市萬華區龍山國民小學,121.49290090000001,25.035652,臺北市萬華區和平西路３段325號,萬華區,和平西路,379086800Y,02-23082977#700,
臺北市大同區蓬萊國民小學,121.5152701,25.0579744,臺北市大同區寧夏路,大同區,寧夏路,379086900Y,02-25569835,
臺北市大同區日新國民小學,121.51647609999999,25.0543892,臺北市大同區太原路151號,大同區,太原路,379087000Y,02-25584819,
臺北市大同區太平國民小學,121.5114935,25.0583047,臺北市大同區延平北路２段,大同區,延平北路,379087100Y,02-25532229,
臺北市大同區永樂國民小學,121.5110848,25.061297,臺北市大同區延平北路二段266號,大同區,延平北路,379087200Y,02-25534882,
臺北市文山區景美國民小學,121.5407811,24.9895266,臺北市文山區景文街108號,文山區,景文街,379087300Y,02-29322151,
臺北市文山區武功國民小學,121.5404074,25.003922699999997,臺北市文山區興隆路１段68號,文山區,興隆路,379087400Y,02-29314360,
臺北市文山區興德國民小學,121.5507703,25.001622199999996,臺北市文山區興隆路2段235號,文山區,興隆路,379087500Y,02-29329431,
臺北市文山區溪口國民小學,121.53875740000001,24.99413,臺北市文山區景福街225號,文山區,景福街,379087600Y,02-29350955,
臺北市文山區興隆國民小學,121.54981380000001,25.004239300000002,臺北市文山區福興路,文山區,福興路,379087700Y,02-29323131,
臺北市文山區志清國民小學,121.53891270000001,24.9986519,臺北市文山區景福街21巷5號,文山區,景福街,379087800Y,02-29323875,
臺北市文山區景興國民小學,121.5484713,24.9962181,臺北市文山區景華街150巷21號,文山區,景華街,379087900Y,02-29329439,
臺北市文山區木柵國民小學,121.5701489,24.9902695,臺北市文山區木柵路3段191號,文山區,木柵路,379088000Y,02-29391234,
臺北市文山區永建國民小學,121.54263200000001,24.98859,臺北市文山區木柵路１段311巷1號,文山區,木柵路,379088100Y,02-29377199,
臺北市文山區實踐國民小學,121.5575466,24.983627399999996,臺北市文山區忠順街１段4號,文山區,忠順街,379088300Y,02-29360725,
臺北市文山區萬芳國民小學,121.5674415,25.000922600000003,臺北市文山區萬和街1號,文山區,萬和街,379088400Y,02-22301232,
臺北市文山區萬興國民小學,121.57659270000002,24.9904294,臺北市文山區秀明路２段114號,文山區,秀明路,379088500Y,02-29381721,02-29361665
臺北市文山區指南國民小學,121.58363529999998,24.976394199999998,臺北市文山區指南路3段38巷5-2號,文山區,指南路,379088600Y,02-29393546,02-29397330
臺北市文山區明道國民小學,121.56264920000001,24.987310600000004,臺北市文山區木柵路2段138巷61號,文山區,木柵路,379088700Y,02-29392821,
臺北市文山區力行國民小學,121.5594878,24.9813948,臺北市文山區木新路３段,文山區,木新路,379088800Y,02-29363995,02-29363995
臺北市士林區劍潭國民小學,121.5230004,25.0799259,臺北市士林區通河街16號,士林區,通河街,379088900Y,02-28855491,
臺北市士林區三玉國民小學,121.5372679,25.117860699999998,臺北市士林區天母東路116號,士林區,天母東路,379089100Y,02-28751369,
臺北市士林區芝山國民小學,121.5363622,25.110294699999997,臺北市士林區德行東路285號,士林區,德行東路,379089200Y,02-28316115,
臺北市內湖區麗山國民小學,121.5724649,25.0836791,臺北市內湖區港華街100號,內湖區,港華街,379089300Y,02-26574158,
臺北市信義區博愛國民小學,121.57095659999999,25.036324399999998,臺北市信義區松仁路95巷20號,信義區,松仁路,379089400Y,02-23450616,
臺北市文山區興華國民小學,121.55872179999999,24.9988344,臺北市文山區興隆路3段125巷6號,文山區,興隆路,379089500Y,02-22393070,
臺北市文山區萬福國民小學,121.5389264,25.0057481,臺北市文山區羅斯福路５段,文山區,羅斯福路,379089600Y,02-29353123,
臺北市國語實驗國民小學,121.51059029999999,25.0307489,臺北市中正區南海路58號,中正區,南海路,379089700Y,02-23033555,
臺北市文山區辛亥國民小學,121.5574312,25.005599,臺北市文山區辛亥路４段,文山區,辛亥路,379089900Y,02-29357282,
臺北市內湖區南湖國民小學,121.61178059999999,25.0681863,臺北市內湖區康寧路3段200號,內湖區,康寧路,379090100Y,02-26321296,
臺北市中山區永安國民小學,121.54957720000002,25.078785699999997,臺北市中山區明水路397巷19弄1號,中山區,明水路,379090300Y,02-25335672,
臺北市松山區健康國民小學,121.56278459999999,25.0566674,臺北市松山區延壽街168號,松山區,延壽街,379090400Y,02-25282814,
臺北市大安區新生國民小學,121.53328810000001,25.0296747,臺北市大安區新生南路２段36號,大安區,新生南路,379090900Y,02-23913122,
臺北市中山區濱江國民小學,121.5616369,25.078001399999998,臺北市中山區樂群二路266巷99號,中山區,樂群二路,379091000Y,02-85021571,02-85021572
臺北市內湖區麗湖國民小學,121.59998829999999,25.0784587,臺北市內湖區金湖路,內湖區,金湖路,379091100Y,02-26343888,
臺北市和平實驗國民小學,121.54532659999998,25.0213639,臺北市大安區敦南街76巷28號,大安區,敦南街,379091200Y,02-27335900,
臺北市博嘉實驗國民小學,121.575172,25.000436899999997,臺北市文山區木柵路４段159巷14之1號,文山區,木柵路,379091300Y,02-22302585,02-22301524
臺北市泉源實驗國民小學,121.5175551,25.142030399999996,臺北市北投區泉源路,北投區,泉源路,379091400Y,02-28951258,
臺北市溪山實驗國民小學,121.5800082,25.1197454,台北市士林區至善路3段199號,士林區,至善路,379091500Y,02-28411010,02-28413371
臺北市湖田實驗國民小學,121.5388678,25.1684718,臺北市北投區竹子湖路17-2號,北投區,竹子湖路,379091600Y,02-28616963,02-28615914
臺北市立松山幼兒園,121.55147079999999,25.0567475,臺北市松山區敦化北路199巷5號2樓,松山區,敦化北路,3790954006,02-27153544,02-27181189
臺北市立南港幼兒園,121.5999156,25.057699,臺北市南港區重陽路199巷28號,南港區,重陽路,3790955006,02-27825081,02-27833980
臺北市立中山幼兒園,121.546687,25.081849899999998,臺北市中山區大直街25號,中山區,大直街,3790956006,02-25336738,
臺北市立大安幼兒園,121.545943,25.027217999999998,臺北市大安區四維路198巷31弄11號,大安區,四維路,3790957006,02-27551211,
臺北市立內湖幼兒園,121.58069340000002,25.073652600000003,臺北市內湖區陽光街265巷9號,內湖區,陽光街,3790958006,02-27993223,02-27973504
臺北市立士林幼兒園,121.5193419,25.0817482,臺北市士林區通河街179巷2號,士林區,通河街,3790959006,02-28853842,
臺北市立信義幼兒園,121.558815,25.035016,臺北市信義區基隆路１段364巷24號,信義區,基隆路,3790960006,02-27297527,
臺北市立大同幼兒園,121.5190423,25.0523443,臺北市大同區南京西路64巷9弄8號,大同區,南京西路,3790961006,02-25595901,
臺北市立北投幼兒園,121.52262420000001,25.1131424,臺北市北投區明德路208巷5號,北投區,明德路,3790962006,02-28237022,
臺北市立萬華幼兒園,121.4973885,25.037356600000003,臺北市萬華區梧州街36號,萬華區,梧州街,3790963006,02-23020936#11,
臺北市立中正幼兒園,121.5312772,25.040082100000003,臺北市中正區濟南路２段46號2樓,中正區,濟南路,3790964006,02-23933620,
臺北市立文山幼兒園,121.56087520000001,24.987525199999997,臺北市文山區興隆路４段105巷1號,文山區,興隆路,3790965006,02-29395526,
臺北市立南海實驗幼兒園,121.4976095,25.029673199999998,臺北市萬華區西藏路424號,萬華區,西藏路,3790966006,02-23022984,
臺北市立育航幼兒園,121.5387134,25.0545164,臺北市中山區長春路256號,中山區,長春路,3790967006,02-25178372,02-25178373
臺北市政府工務局,121.5639969,25.037531,臺北市信義區市府路1號4樓西南區,信義區,市府路,379110000G,02-27208889,
臺北市政府工務局新建工程處,121.5639969,25.037531,臺北市信義區市府路1號南區4樓,信義區,市府路,379110100G,02-27208889,
臺北市政府工務局公園路燈工程管理處,121.5141683,25.0404418,臺北市中正區懷寧街109號,中正區,懷寧街,379110300G,02-23815132,02-23121979
臺北市政府工務局衛生下水道工程處,121.51043229999999,25.073524600000002,臺北市大同區酒泉街235號,大同區,酒泉街,379110500G,02-25973183,
臺北市政府工務局水利工程處,121.5639969,25.037531,臺北市信義區市府路1號7樓,信義區,市府路,379110700G,02-27208889,02-27208889
臺北市政府工務局大地工程處,121.574243,25.032054300000002,臺北市信義區松德路300號3樓,信義區,松德路,379110800G,02-27593001,
臺北市政府社會局,121.563782,25.037525,臺北市信義區市府路1號2樓西北區,信義區,市府路,379120000J,02-27208889,
臺北市立陽明教養院,121.54128700000001,25.1350828,臺北市士林區凱旋路61巷4弄9號,士林區,凱旋路,379120700J,02-28611380,
臺北市家庭暴力暨性侵害防治中心,121.50876090000001,25.038790300000002,臺北市中正區延平南路123號,中正區,延平南路,379123300J,02-23961996,
臺北市立浩然敬老院,121.46613300000001,25.1188329,臺北市北投區關渡里知行路75號,北投區,知行路,379124200J,02-28581081,
臺北市政府警察局,121.5088915,25.039692499999997,臺北市中正區延平南路,中正區,延平南路,379130000C,02-23313561,
臺北市政府警察局保安警察大隊,121.55961709999998,25.056803,臺北市松山區延壽街339號,松山區,延壽街,379130100C,02-27486748,
臺北市政府警察局刑事警察大隊,121.5099955,25.044246100000002,臺北市中正區武昌街一段69號,中正區,武昌街,379130200C,02-23817263,
臺北市政府警察局交通警察大隊,121.5112216,25.0349287,臺北市中正區愛國西路26號,中正區,愛國西路,379130300C,02-23752100,
臺北市政府警察局婦幼警察隊,121.5743077,25.032967199999998,臺北市信義區信義路5段180號,信義區,信義路,379130500C,02-27590827,
臺北市政府警察局大同分局,121.5150906,25.059372,臺北市大同區錦西街200號,大同區,錦西街,379132000C,02-25577262,
臺北市政府警察局中山分局,121.522842,25.0524875,臺北市中山區中山北路２段1號,中山區,中山北路,379132200C,02-25412491,
臺北市政府警察局大安分局,121.53314259999999,25.0378326,臺北市大安區仁愛路3段2號,大安區,仁愛路,379132300C,02-23252050,
臺北市政府警察局松山分局,121.55244990000001,25.0508501,臺北市松山區南京東路4段12號,松山區,南京東路,379132500C,02-25790692,
臺北市政府警察局士林分局,121.52667520000001,25.0906919,臺北市士林區文林路235號,士林區,文林路,379133000C,02-28813856,
臺北市政府警察局北投分局,121.50130700000001,25.13334,臺北市北投區中央北路１段1號,北投區,中央北路,379133100C,02-28914521,
臺北市政府警察局南港分局,121.5948701,25.055333899999997,臺北市南港區向陽路150號,南港區,向陽路,379133400C,02-27839110,
臺北市政府警察局內湖分局,121.5895909,25.069245300000002,臺北市內湖區民權東路６段１０１號,內湖區,民權東路,379133500C,02-27900505,
臺北市政府警察局萬華分局,121.4993618,25.0386039,臺北市萬華區桂林路135號,萬華區,桂林路,379134000C,02-23312490,
臺北市政府警察局信義分局,121.56768229999999,25.0330992,臺北市信義區信義路五段17號,信義區,信義路,379134100C,02-27234739,
臺北市政府警察局中正第一分局,121.5174892,25.044677800000002,臺北市中正區公園路15號,中正區,公園路,379134200C,02-23716426,
臺北市政府警察局中正第二分局,121.5139746,25.0320412,臺北市中正區南海路35號,中正區,南海路,379134300C,02-23751825,
臺北市政府警察局文山第一分局,121.5635456,24.9887889,臺北市文山區木柵路2段202號,文山區,木柵路,379134400C,02-29390534,
臺北市政府警察局文山第二分局,121.5410348,24.9927686,臺北市文山區景中街2號,文山區,景中街,379134500C,02-29313843,
臺北市政府警察局捷運警察隊,121.5187331,25.0492476,臺北市大同區華陰街32號B2,大同區,華陰街,379135300C,02-25582929,
臺北市政府警察局通信隊,121.5097688,25.0439111,臺北市中正區延平南路96號,中正區,延平南路,379135400C,02-23119233,
臺北市立聯合醫院中興院區,121.5093209,25.050969600000002,臺北市鄭州路145號,大同區,鄭州路,379141400P,02-25553000,
臺北市松山區健康服務中心,121.5773162,25.0498767,臺北巿松山區八德路四段692號2樓,臺北巿松山區,八德路,379145400I,02-27671757,
臺北市信義區健康服務中心,121.56684740000001,25.0333271,臺北市信義路五段15號,信義區,信義路,379145500I,02-27234598,
臺北市大安區健康服務中心,121.544274,25.021576899999996,臺北巿大安區辛亥路3段15號,臺北巿大安區,辛亥路,379145600I,02-27335831,
臺北市中山區健康服務中心,121.53356799999999,25.064444,臺北市中山區松江路367號7樓,中山區,松江路,379145700I,02-25014616,
臺北市中正區健康服務中心,121.51592,25.0304135,臺北市中正區牯嶺街24號,中正區,牯嶺街,379145800I,02-23215158,
臺北市大同區健康服務中心,121.5165409,25.0658622,臺北市大同區昌吉街52號,大同區,昌吉街,379145900I,02-25853227,
臺北市萬華區健康服務中心,121.497548,25.0231545,臺北市萬華區東園街152號,萬華區,東園街,379146000I,02-23033092,
臺北市文山區健康服務中心,121.57008259999999,24.989639999999998,臺北市文山區木柵路3段220號3樓,文山區,木柵路,379146100I,02-22343501#6811,
臺北市內湖區健康服務中心,121.58908629999999,25.069318799999998,臺北市內湖區民權東路6段99號2樓之1,內湖區,民權東路,379146200I,02-27911162,
臺北市南港區健康服務中心,121.6068639,25.054565399999998,臺北市南港區南港路1段360號7樓,南港區,南港路,379146300I,02-27825220,
臺北市士林區健康服務中心,121.5195703,25.0927483,臺北市士林區中正路439號2樓,士林區,中正路,379146400I,02-28813039,
臺北市北投區健康服務中心,121.517118,25.118031100000003,臺北市北投區石牌路2段111號,北投區,石牌路,379146500I,02-28261026,
臺北市政府環境保護局,121.563782,25.037525,臺北市信義區市府路1號6樓東北區,信義區,市府路,379150000I,02-27208889,
臺北市政府環境保護局內湖垃圾焚化廠,121.6068982,25.0642951,臺北市內湖區安康路290號,內湖區,安康路,379150200I,02-27961833,
臺北市政府環境保護局木柵垃圾焚化廠,121.587701,25.005554999999998,臺北市文山區木柵路5段53號,文山區,木柵路,379150300I,02-22300800,
臺北市政府環境保護局北投垃圾焚化廠,121.49926979999998,25.107951899999996,臺北市北投區洲美街271號,北投區,洲美街,379150500I,02-28360050,
臺北市政府環境保護局環保稽查大隊,121.5140597,25.0748652,臺北市大同區重慶北路３段347號4樓,大同區,重慶北路,379150600I,02-25923600,
臺北市政府主計處,121.56443270000001,25.0375417,臺北市信義區市府路1號5、6樓中央區,信義區,市府路,379200000A,02-27208889,02-27598889
臺北市政府人事處,121.5639969,25.037531,臺北市信義區市府路1號11樓南區,信義區,市府路,379210000A,02-27208889,
臺北市政府研究發展考核委員會,121.5639969,25.037531,臺北市信義區市府路1號11樓東南區,信義區,市府路,379220000A,02-27208889,
臺北市都市計畫委員會,121.56443270000001,25.0375417,臺北市信義區市府路1號10樓西北區,信義區,市府路,379230000G,02-27593016,
臺北自來水事業處,121.5478942,25.014248600000002,臺北市大安區長興街131號,大安區,長興街,379270000K,02-87335678,
臺北自來水事業處工程總隊,121.5349726,25.0136509,臺北市中正區羅斯福路4段92號3樓,中正區,羅斯福路,379270100K,02-83695179,
臺北市松山區公所,121.5773162,25.0498767,臺北市松山區八德路4段692號7-10樓,松山區,八德路,379300000A,02-87878787,
臺北市大安區公所,121.5345108,25.0264198,臺北市大安區新生南路２段86號8、9樓,大安區,新生南路,379310000A,02-23511711,
臺北市大同區公所,121.51510630000001,25.066060999999998,臺北市大同區昌吉街57號4樓,大同區,昌吉街,379380000A,02-25975323,
臺北市中山區公所,121.53356799999999,25.064444,臺北市中山區松江路367號6樓,中山區,松江路,379390000A,02-25031369#623,
臺北市內湖區公所,121.58908629999999,25.069318799999998,臺北市內湖區民權東路6段99號4、5樓,內湖區,民權東路,379400000A,02-27925828,
臺北市南港區公所,121.6068639,25.054565399999998,臺北市南港區南港路１段360號6樓,南港區,南港路,379410000A,02-27831343#627,
臺北市士林區公所,121.5195703,25.0927483,臺北市士林區中正路439號8樓,士林區,中正路,379440000A,02-28826200,
臺北市北投區公所,121.50292879999999,25.1323774,臺北市北投區新市街30號4樓,北投區,新市街,379450000A,02-28912105,
臺北市信義區公所,121.56684740000001,25.0333271,臺北市信義區信義路五段15號6、7樓,信義區,信義路,379460000A,02-27239777,
臺北市中正區公所,121.5356504,25.0424604,臺北市中正區忠孝東路1段108號8樓,中正區,忠孝東路,379470000A,02-23416721,
臺北市萬華區公所,121.49988799999998,25.035002300000002,臺北市萬華區和平西路3段120號12樓,萬華區,和平西路,379480000A,02-23064468,
臺北市文山區公所,121.57008259999999,24.989639999999998,臺北市文山區木柵路３段220號8、9樓,文山區,木柵路,379490000A,02-29365522,
臺北市政府捷運工程局,121.5213975,25.0558645,臺北市中山區中山北路2段48巷7號13樓,中山區,中山北路,379510000H,02-25215550,
臺北市政府捷運工程局第一區工程處,121.484422,25.135145,臺北市北投區大業路527巷86號3樓,北投區,大業路,379510500H,02-28969633,
臺北市政府捷運工程局第二區工程處,121.55244990000001,25.0508501,臺北市松山區南京東路4段12-1號9樓,松山區,南京東路,379510600H,02-25775900,
臺北市政府捷運工程局機電系統工程處,121.618311,25.0612713,臺北市南港區經貿一路265號2樓,南港區,經貿一路,379511000H,02-27881300,
臺北市政府交通局,121.56443270000001,25.0375417,臺北市信義區市府路1號6樓西北區,信義區,市府路,379530000H,02-27208889,
臺北市交通管制工程處,121.574243,25.032054300000002,臺北市信義區松德路300號7樓,信義區,松德路,379530400H,02-27599741,
臺北市交通事件裁決所,121.5349726,25.0136509,臺北市中正區羅斯福路4段92號7~8樓,中正區,羅斯福路,379530700H,02-23658270,
臺北市公共運輸處,121.574243,25.032054300000002,臺北市信義區松德路300號4樓,信義區,松德路,379530800H,02-27274168,
臺北市停車管理工程處,121.574243,25.032054300000002,臺北市信義區松德路300號6樓,信義區,松德路,379530900H,02-27590666,
臺北市政府政風處,121.563782,25.037525,臺北市信義區市府路1號11樓西南區,信義區,市府路,379540000A,02-27208889,
臺北翡翠水庫管理局,121.5541827,24.9045513,新北市新店區新烏路3段43號,新店區,新烏路,379550000G,02-26667811,02-26667812
臺北市政府都市發展局,121.56443270000001,25.0375417,臺北市信義區市府路1號9樓東南區,信義區,市府路,379560000G,02-27208889,
臺北市都市更新處,121.54173840000001,25.0516204,臺北市中山區南京東路3段168號17樓,中山區,南京東路,379560100G,02-27815696,
臺北市建築管理工程處,121.5639969,25.037531,臺北市信義區市府路1號2樓南區,信義區,市府路,379560300G,02-27208889,
臺北市政府消防局,121.56879599999999,25.0407532,臺北市信義區松仁路1號,信義區,松仁路,379570000A,02-27297668,
臺北市政府文化局,121.56443270000001,25.0375417,臺北市信義區市府路1號4樓西北區,信義區,市府路,379590000E,02-23451556#3500,
臺北市立國樂團,121.5091025,25.043000000000003,臺北市中正區中華路一段53號,中正區,中華路,379590100E,02-23832170,
臺北市立交響樂團,121.55234469999999,25.0483541,臺北市松山區八德路３段25號7樓,松山區,八德路,379590200E,02-25786731,
臺北市立美術館,121.52484679999999,25.0725778,臺北市中山區中山北路３段181號,中山區,中山北路,379590300E,02-25957656#9,
臺北市中山堂管理所,121.5103541,25.042504100000002,臺北市延平南路98號,中正區,延平南路,379590500E,02-23813137,
臺北市藝文推廣處,121.55234469999999,25.0483541,臺北市松山區八德路三段25號,松山區,八德路,379590700E,02-25775931,
臺北市立文獻館,121.50720430000001,25.040388800000002,臺北市萬華區中華路１段174之1號,萬華區,中華路,379590800E,02-23115355,
臺北大眾捷運股份有限公司,121.5213975,25.0558645,臺北市中山北路2段48巷7號,中山區,中山北路,379620000M,02-25363001,02-21812345
臺北市政府客家事務委員會,121.54305829999998,25.034527800000003,臺北市大安區信義路3段157巷11號,大安區,信義路,379640000A,02-27026141,
臺北市政府觀光傳播局,121.5639969,25.037531,臺北市信義區市府路1號中央區4樓,信義區,市府路,379660000E,02-27208889,
臺北廣播電臺,121.52386070000001,25.0727314,臺北市中山區中山北路3段62之2號3樓,中山區,中山北路,379660100E,02-25951233,
臺北市政府產業發展局,121.5639969,25.037531,臺北市信義區市府路1號5樓西北區,信義區,市府路,379670000G,02-27208889,
臺北市市場處,121.51036450000001,25.054663,臺北市大同區迪化街一段21號6樓,大同區,迪化街,379670100G,02-25505220,
臺北市商業處,121.5639969,25.037531,臺北市信義區市府路1號北區1樓,信義區,市府路,379670200G,02-27208889#6482,02-27208889-4560
臺北市動物保護處,121.5725874,25.018641600000002,臺北市信義區吳興街600巷109號,信義區,吳興街,379670400I,02-87897158,
臺北市政府公務人員訓練處,121.56103999999999,25.004576899999996,臺北市文山區萬美街2段21巷20號,文山區,萬美街,379680000A,02-29320212,
臺北市政府地政局,121.563782,25.037525,臺北市信義區市府路1號3樓西北區,信義區,市府路,379700000A,02-27208889,
臺北市松山地政事務所,121.56615330000001,25.0288456,臺北市信義區莊敬路391巷11弄2號,信義區,莊敬路,379700100A,02-27230711,
臺北市古亭地政事務所,121.536974,25.0006622,臺北市文山區萬隆街47之12號2至4樓,文山區,萬隆街,379700200A,02-29355369,
臺北市建成地政事務所,121.49988799999998,25.035002300000002,臺北市萬華區和平西路三段120號7至9樓,萬華區,和平西路,379700300A,02-23062122,
臺北市士林地政事務所,121.5195703,25.0927483,臺北市士林區中正路439號5-7樓,士林區,中正路,379700400A,02-28812483,
臺北市中山地政事務所,121.5340129,25.063611399999996,臺北市中山區松江路357巷1號,中山區,松江路,379700500A,02-25022881,
臺北市大安地政事務所,121.5562389,25.0333039,臺北市大安區信義路4段335巷6號,大安區,信義路,379700600A,02-27548900,
臺北市政府地政局土地開發總隊,121.56615330000001,25.0288456,臺北市信義區莊敬路391巷11弄2號3樓,信義區,莊敬路,379702000G,02-87807056,
臺北市政府兵役局,121.5349726,25.0136509,臺北市中正區羅斯福路4段92號9樓,中正區,羅斯福路,379710000A,02-23654361,
臺北市政府原住民族事務委員會,121.5638158,25.037524100000002,臺北市信義區市府路1號臺北探索館5樓,信義區,市府路,379720000A,02-27206001,
臺北市政府資訊局,121.56443270000001,25.0375417,臺北市信義區市府路1號10樓中央區,信義區,市府路,379730000A,02-27208889,
臺北市政府體育局,121.55209409999999,25.051292,臺北市松山區南京東路4段10號,松山區,南京東路,379740000E,02-25702330,
臺北市政府法務局,121.56443270000001,25.0375417,臺北市信義區市府路1號8樓東北區,信義區,市府路,379750000A,02-27208889,
臺北市政府勞動局,121.5639969,25.037531,臺北市信義區市府路1號5樓北區,信義區,市府路,379760000J,02-27208889,
臺北市就業服務處,121.50137439999999,25.033443899999998,臺北市萬華區艋舺大道101號8樓,萬華區,艋舺大道,379760100J,02-23085230,
臺北市勞動力重建運用處,121.50137439999999,25.033443899999998,臺北市萬華區艋舺大道101號5樓,萬華區,艋舺大道,379760200J,02-23381600,
臺北市勞動檢查處,121.50137439999999,25.033443899999998,臺北市萬華區艋舺大道101號7樓,萬華區,艋舺大道,379760300J,02-23086101,
臺北市職能發展學院,121.5378987,25.1140103,臺北市士林區士東路301號,士林區,士東路,379760400J,02-28721940,
